"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Li S.; Zhu H.; Wu W.; Shen X.S.","Li, Shaofeng (57212252504); Zhu, Haojin (19640836400); Wu, Wen (57195476680); Shen, Xuemin Sherman (58930166400)","57212252504; 19640836400; 57195476680; 58930166400","Backdoor Attacks against Learning-Based Algorithms","2024","Wireless Networks (United Kingdom)","Part F2916","","","1","153","152","0","10.1007/978-3-031-57389-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85213973923&doi=10.1007%2f978-3-031-57389-7&partnerID=40&md5=a91e501b0311079e54699b1a865b6ab1","Book chapter","Final","","Scopus","2-s2.0-85213973923"
"Agrawal A.; Shukla P.","Agrawal, Arpit (58237051400); Shukla, Pragya (57210538654)","58237051400; 57210538654","Context Aware Automatic Subjective and Objective Question Generation using Fast Text to Text Transfer Learning","2023","International Journal of Advanced Computer Science and Applications","14","4","","456","463","7","3","10.14569/IJACSA.2023.0140451","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158115785&doi=10.14569%2fIJACSA.2023.0140451&partnerID=40&md5=8b3782def089966c52bf9c193d747499","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85158115785"
"Alhussayni K.H.; Alshamery E.S.","Alhussayni, Khaldoon H. (57211978478); Alshamery, Eman S. (57193058309)","57211978478; 57193058309","Automated COVID-19 dialogue system using a new deep learning network","2021","Periodicals of Engineering and Natural Sciences","9","2","","667","677","10","5","10.21533/pen.v9i2.1862","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108583174&doi=10.21533%2fpen.v9i2.1862&partnerID=40&md5=58394c295f082fd02073287446676c7c","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85108583174"
"Robloke R.; Kijsirikul B.","Robloke, Ramon (57214221021); Kijsirikul, Boonserm (6603602953)","57214221021; 6603602953","A task-oriented dialogue bot using long short-term memory with attention for Thai language","2019","ACM International Conference Proceeding Series","","","","","","","0","10.1145/3373477.3373704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123043149&doi=10.1145%2f3373477.3373704&partnerID=40&md5=0b8d1f26b092b17c1314c86334fe48a7","Conference paper","Final","","Scopus","2-s2.0-85123043149"
"Malaviya P.; Patel D.; Bharti S.","Malaviya, Priyanshu (58919130700); Patel, Dhruvit (59134387300); Bharti, Santosh (57188719252)","58919130700; 59134387300; 57188719252","Video Captioning Using Large Language Models","2024","2024 3rd International Conference for Innovation in Technology, INOCON 2024","","","","","","","2","10.1109/INOCON60754.2024.10512233","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193622691&doi=10.1109%2fINOCON60754.2024.10512233&partnerID=40&md5=288f80224a18fc7340cf660f4effbcd7","Conference paper","Final","","Scopus","2-s2.0-85193622691"
"Sharma S.; He J.; Suleman K.; Schulz H.; Bachman P.","Sharma, Shikhar (57213924183); He, Jing (58259340800); Suleman, Kaheer (57213294570); Schulz, Hannes (57216614371); Bachman, Philip (35168417700)","57213924183; 58259340800; 57213294570; 57216614371; 35168417700","NATURAL LANGUAGE GENERATION IN DIALOGUE USING LEXICALIZED AND DELEXICALIZED DATA","2017","5th International Conference on Learning Representations, ICLR 2017 - Workshop Track Proceedings","","","","","","","10","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087165071&partnerID=40&md5=0e6d9299e6790eaeb49a680b873652ba","Conference paper","Final","","Scopus","2-s2.0-85087165071"
"Liu W.; Xin T.","Liu, Wei (56670857100); Xin, Tong (57331022700)","56670857100; 57331022700","EntroMAGNN: An Entropy-Driven Metapath-Based Graph Neural Network for Maritime Emergency Event Prediction","2024","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","14874 LNCS","","","170","186","16","0","10.1007/978-981-97-5618-6_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201072163&doi=10.1007%2f978-981-97-5618-6_15&partnerID=40&md5=8a6287bc988b994173ce104a2a6c9b21","Conference paper","Final","","Scopus","2-s2.0-85201072163"
"Barker M.","Barker, Michael (58541775400)","58541775400","Context Awareness and Deep Learning Algorithms, Immersive Visualization and Autonomous Cognitive Systems, and Natural Language Processing and Digital Twin Modeling Tools in the Blockchain-based Metaverse","2023","Review of Contemporary Philosophy","22","","","102","118","16","0","10.22381/RCP2220236","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172659600&doi=10.22381%2fRCP2220236&partnerID=40&md5=6f9cbb1cf83a46f752f23eac6f567a01","Article","Final","","Scopus","2-s2.0-85172659600"
"Mehrjardi M.S.; Trablesi A.; Zaïane O.R.","Mehrjardi, Mansour Saffar (57212345239); Trablesi, Amine (44861809800); Zaïane, Osmar R. (6602849837)","57212345239; 44861809800; 6602849837","Self-attentional models application in task-oriented dialogue generation systems","2019","International Conference Recent Advances in Natural Language Processing, RANLP","2019-September","","","1031","1040","9","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076481968&partnerID=40&md5=d70d87a8b6a6a09dba42b39f755038a9","Conference paper","Final","","Scopus","2-s2.0-85076481968"
"Borhanifard Z.; Basafa H.; Razavi S.Z.; Faili H.","Borhanifard, Zeinab (57195148229); Basafa, Hossein (57222099132); Razavi, Seyedeh Zahra (57191888059); Faili, Heshaam (27367722500)","57195148229; 57222099132; 57191888059; 27367722500","Persian language understanding in task-oriented dialogue system for online shopping","2020","2020 11th International Conference on Information and Knowledge Technology, IKT 2020","","","9345639","79","84","5","2","10.1109/IKT51791.2020.9345639","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101394037&doi=10.1109%2fIKT51791.2020.9345639&partnerID=40&md5=f7d47a694be86e5f883572fd0527f8e7","Conference paper","Final","","Scopus","2-s2.0-85101394037"
"Qin L.; Chen Q.; Xu X.; Feng Y.; Che W.","Qin, Libo (57204392284); Chen, Qiguang (57289894300); Xu, Xiao (57219737363); Feng, Yunlong (57221148852); Che, Wanxiang (57204332760)","57204392284; 57289894300; 57219737363; 57221148852; 57204332760","OpenSLU: A unified, modularized, and extensible toolkit for spoken language understanding","2023","Proceedings of the Annual Meeting of the Association for Computational Linguistics","3","","","95","102","7","1","10.18653/v1/2023.acl-demo.9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173530124&doi=10.18653%2fv1%2f2023.acl-demo.9&partnerID=40&md5=69145e416ab9b2ce4ed338eb10e2a6ea","Conference paper","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85173530124"
"Chen M.; Lin Z.; Sun R.; Ouyang K.; Zheng H.-T.; Xie R.; Wu W.","Chen, Miaoxin (57387303200); Lin, Zibo (57216692642); Sun, Rongyi (57323655800); Ouyang, Kai (57668389500); Zheng, Hai-Tao (57203433967); Xie, Rui (57220790933); Wu, Wei (57192664206)","57387303200; 57216692642; 57323655800; 57668389500; 57203433967; 57220790933; 57192664206","RETRIEVAL ENHANCED SEGMENT GENERATION NEURAL NETWORK FOR TASK-ORIENTED DIALOGUE SYSTEMS","2022","ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings","2022-May","","","6592","6596","4","2","10.1109/ICASSP43922.2022.9747600","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131260731&doi=10.1109%2fICASSP43922.2022.9747600&partnerID=40&md5=d25f61572f4671d09dfc3ff6fe9d1837","Conference paper","Final","","Scopus","2-s2.0-85131260731"
"Sun H.; Zhao C.; Liu S.; Jiang H.","Sun, HaoYuan (58257836700); Zhao, ChunYi (57869199800); Liu, ShiQiang (58605101800); Jiang, HuanHuan (58407906900)","58257836700; 57869199800; 58605101800; 58407906900","A Pipeline Dialogue System Scheme","2021","ICMLCA 2021 - 2nd International Conference on Machine Learning and Computer Application","","","","58","62","4","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137049062&partnerID=40&md5=aff5d6beb613bf1207f7e5e70de1cf4e","Conference paper","Final","","Scopus","2-s2.0-85137049062"
"Liu M.; Sui M.; Nian Y.; Wang C.; Zhou Z.","Liu, Minghao (57192654820); Sui, Mingxiu (59243137100); Nian, Yi (57275114800); Wang, Cangqing (59640392000); Zhou, Zhijie (59408946900)","57192654820; 59243137100; 57275114800; 59640392000; 59408946900","CA-BERT: Leveraging Context Awareness for Enhanced Multi-Turn Chat Interaction","2024","2024 5th International Conference on Big Data and Artificial Intelligence and Software Engineering, ICBASE 2024","","","","388","392","4","0","10.1109/ICBASE63199.2024.10762240","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85213817156&doi=10.1109%2fICBASE63199.2024.10762240&partnerID=40&md5=40f39308ee5be81ea4532af58f6e3ee2","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85213817156"
"Xu K.; Wang Z.-Y.; Wang X.; Qin H.; Long Y.-X.","Xu, Kai (57222480317); Wang, Zhen-Yu (54586133800); Wang, Xu (59186889000); Qin, Hua (57614726400); Long, Yu-Xuan (59171964000)","57222480317; 54586133800; 59186889000; 57614726400; 59171964000","A Survey of Task-Oriented Dialogue Policies Based on Reinforcement Learning; [基于强化学习的任务型对话策略研究综述]","2024","Jisuanji Xuebao/Chinese Journal of Computers","47","6","","1201","1231","30","0","10.11897/SP.J.1016.2024.01201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196786959&doi=10.11897%2fSP.J.1016.2024.01201&partnerID=40&md5=6a5e87f4d413a9b0e626262389e9706c","Article","Final","","Scopus","2-s2.0-85196786959"
"Nayak N.; Hakkani-Tör D.; Walker M.; Heck L.","Nayak, Neha (57200083754); Hakkani-Tör, Dilek (59528332600); Walker, Marilyn (55461478300); Heck, Larry (7005241213)","57200083754; 59528332600; 55461478300; 7005241213","To Plan or not to Plan? Discourse planning in slot-value informed sequence to sequence models for language generation","2017","Proceedings of the Annual Conference of the International Speech Communication Association, INTERSPEECH","2017-August","","","3339","3343","4","33","10.21437/Interspeech.2017-1525","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039158378&doi=10.21437%2fInterspeech.2017-1525&partnerID=40&md5=fb68d220efa033f3ecde6d99adc8e74e","Conference paper","Final","","Scopus","2-s2.0-85039158378"
"Qi Z.","Qi, Zhenzhen (58904460600)","58904460600","English Sentence Semantic Feature Extraction Method Based on Fuzzy Logic Algorithm","2024","Journal of Electrical Systems","20","1","","262","275","13","2","10.52783/jes.681","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185889633&doi=10.52783%2fjes.681&partnerID=40&md5=05b51d9974ec9bd1bb7f6a982a5b0c41","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85185889633"
"Li Y.; Yao K.; Qin L.; Che W.; Li X.; Liu T.","Li, Yangming (57216693544); Yao, Kaisheng (7403234535); Qin, Libo (57204392284); Che, Wangxiang (57204332760); Li, Xiaolong (57195598289); Liu, Ting (57199476645)","57216693544; 7403234535; 57204392284; 57204332760; 57195598289; 57199476645","Slot-consistent NLG for task-oriented dialogue systems with iterative rectification network","2020","Proceedings of the Annual Meeting of the Association for Computational Linguistics","","","","97","106","9","18","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116698040&partnerID=40&md5=e2a0bd469688d1ffaf25a3c50c23353b","Conference paper","Final","","Scopus","2-s2.0-85116698040"
"","","","17th China National Conference on Computational Linguistics, CCL 2018 and 6th International Symposium on Natural Language Processing Based on Naturally Annotated Big Data, NLP-NABD 2018","2018","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","11221 LNAI","","","","","409","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055448190&partnerID=40&md5=f994279f21eaabbb44ff7af82afd31b6","Conference review","Final","","Scopus","2-s2.0-85055448190"
"Hwang E.J.; MacDonald B.A.; Ahn H.S.","Hwang, Eui Jun (57192197750); MacDonald, Bruce A. (7101734705); Ahn, Ho Seok (56218250500)","57192197750; 7101734705; 56218250500","End-to-End Dialogue System with Multi Languages for Hospital Receptionist Robot","2019","2019 16th International Conference on Ubiquitous Robots, UR 2019","","","8768694","278","283","5","9","10.1109/URAI.2019.8768694","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070543836&doi=10.1109%2fURAI.2019.8768694&partnerID=40&md5=2cd9b3ca1fe440379539954ac4e38ea4","Conference paper","Final","","Scopus","2-s2.0-85070543836"
"Hwang T.; Jung S.; Roh Y.-H.","Hwang, Taewook (57205546266); Jung, Sangkeun (57194416896); Roh, Yoon-Hyung (35113913200)","57205546266; 57194416896; 35113913200","Low-Dimensional Vector Representation Learning for Text Visualization Using Task-Oriented Dialogue Dataset","2022","Journal of Computing Science and Engineering","16","3","","165","177","12","0","10.5626/JCSE.2022.16.3.165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139989749&doi=10.5626%2fJCSE.2022.16.3.165&partnerID=40&md5=45aebdb3d733e4b920ae6169ca51aca2","Article","Final","","Scopus","2-s2.0-85139989749"
"Barros J.M.; De Bona G.","Barros, José Meléndez (57386880000); De Bona, Glauber (36666049900)","57386880000; 36666049900","A Deep Learning Approach for Aspect Sentiment Triplet Extraction in Portuguese","2021","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","13074 LNAI","","","343","358","15","2","10.1007/978-3-030-91699-2_24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121808442&doi=10.1007%2f978-3-030-91699-2_24&partnerID=40&md5=6a8e794298701e4223a3ea22502af2e2","Conference paper","Final","","Scopus","2-s2.0-85121808442"
"Li Y.; Yao K.","Li, Yangming (57216693544); Yao, Kaisheng (7403234535)","57216693544; 7403234535","Interpretable NLG for Task-oriented Dialogue Systems with Heterogeneous Rendering Machines","2021","35th AAAI Conference on Artificial Intelligence, AAAI 2021","15","","","13306","13314","8","3","10.1609/aaai.v35i15.17571","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130092351&doi=10.1609%2faaai.v35i15.17571&partnerID=40&md5=77e1381b8414d09e13c37dc533f898fc","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85130092351"
"Meghana K.","Meghana, Karnam (59019715200)","59019715200","Artificial Intelligence and Sentiment Analysis in YouTube Comments: A Comprehensive Overview","2024","2nd International Conference on Intelligent Data Communication Technologies and Internet of Things, IDCIoT 2024","","","","1565","1572","7","1","10.1109/IDCIoT59759.2024.10467782","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190093609&doi=10.1109%2fIDCIoT59759.2024.10467782&partnerID=40&md5=082763261949a5cc817f3bf817cc1186","Conference paper","Final","","Scopus","2-s2.0-85190093609"
