"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Ghanem W.A.H.M.; Ghaleb S.A.A.; Jantan A.; Nasser A.B.; Saleh S.A.M.; Ngah A.; Alhadi A.C.; Arshad H.; Saad A.-M.H.Y.; Omolara A.E.; El-Ebiary Y.A.B.; Abiodun O.I.","Ghanem, Waheed Ali H. M. (56038604800); Ghaleb, Sanaa Abduljabbar Ahmed (57224486604); Jantan, Aman (24724481600); Nasser, Abdullah B. (56946469500); Saleh, Sami Abdulla Mohsen (56581376400); Ngah, Amir (35781903000); Alhadi, Arifah Che (8248079600); Arshad, Humaira (57204201750); Saad, Abdul-Malik H. Y. (57211246370); Omolara, Abiodun Esther (57206934748); El-Ebiary, Yousef A. Baker (57195625873); Abiodun, Oludare Isaac (57203266522)","56038604800; 57224486604; 24724481600; 56946469500; 56581376400; 35781903000; 8248079600; 57204201750; 57211246370; 57206934748; 57195625873; 57203266522","Cyber Intrusion Detection System Based on a Multiobjective Binary Bat Algorithm for Feature Selection and Enhanced Bat Algorithm for Parameter Optimization in Neural Networks","2022","IEEE Access","10","","","76318","76339","21","59","10.1109/ACCESS.2022.3192472","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135221673&doi=10.1109%2fACCESS.2022.3192472&partnerID=40&md5=c85367e65274588d4de15f5e898cd912","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85135221673"
"Aswanandini R.; Deepa C.","Aswanandini, R. (57211403371); Deepa, C. (56218174800)","57211403371; 56218174800","Comparison of Advanced Classification Algorithms Based Intrusion Detection from Real-Time Dataset","2023","Automatic Control and Computer Sciences","57","3","","287","295","8","1","10.3103/S0146411623030021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163894453&doi=10.3103%2fS0146411623030021&partnerID=40&md5=f53ebdc4f4c56d552ff552009096b480","Article","Final","","Scopus","2-s2.0-85163894453"
"Rana K.; Gupta S.; Kaur G.; Yadav A.L.","Rana, Kalpana (59221720100); Gupta, Sajal (59010045700); Kaur, Gurleen (57213507365); Yadav, Anup Lal (57220799806)","59221720100; 59010045700; 57213507365; 57220799806","Malware Detection in Network Traffic using Machine Learning","2024","Proceedings of the 3rd International Conference on Applied Artificial Intelligence and Computing, ICAAIC 2024","","","","358","362","4","2","10.1109/ICAAIC60222.2024.10575355","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198711444&doi=10.1109%2fICAAIC60222.2024.10575355&partnerID=40&md5=8facb4a5f5c2e8e512404b7cad332c77","Conference paper","Final","","Scopus","2-s2.0-85198711444"
"Kivanc Eren K.; Kucuk K.; Ozyurt F.; Alhazmi O.H.","Kivanc Eren, Kazim (59709682200); Kucuk, Kerem (15126996200); Ozyurt, Fatih (56780136900); Alhazmi, Omar H. (9239998700)","59709682200; 15126996200; 56780136900; 9239998700","Simple Yet Powerful: Machine Learning-Based IoT Intrusion System With Smart Preprocessing and Feature Generation Rivals Deep Learning","2025","IEEE Access","13","","","41435","41455","20","0","10.1109/ACCESS.2025.3547642","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001059830&doi=10.1109%2fACCESS.2025.3547642&partnerID=40&md5=acce685ef3f61ebbf1e57853d2273be7","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105001059830"
"Kapil D.; Mittal V.; Gupta A.; Mehra N.","Kapil, Divya (55786997500); Mittal, Varsha (57204896083); Gupta, Atika (57222723139); Mehra, Nidhi (57222726899)","55786997500; 57204896083; 57222723139; 57222726899","IoT Architecture and Machine Learning-Based Model for Network Traffic Classification","2025","Lecture Notes in Electrical Engineering","1264","","","269","280","11","0","10.1007/978-981-97-9507-9_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105001286824&doi=10.1007%2f978-981-97-9507-9_20&partnerID=40&md5=10581cf3908a9d6f5c128a6d5ea239b5","Conference paper","Final","","Scopus","2-s2.0-105001286824"
"Wang X.; Liu X.; Euston T.L.","Wang, Xin (57202370683); Liu, Xiang (36602967400); Euston, Todd L. (8602579500)","57202370683; 36602967400; 8602579500","Relationship between track geometry defect occurrence and substructure condition: A case study on one passenger railroad in the United States","2023","Construction and Building Materials","365","","130066","","","","7","10.1016/j.conbuildmat.2022.130066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145664126&doi=10.1016%2fj.conbuildmat.2022.130066&partnerID=40&md5=e8325f8193020a53bab17e0040f47605","Article","Final","","Scopus","2-s2.0-85145664126"
"Prabu U.; Geetha V.","Prabu, U. (56939028400); Geetha, V. (57215537054)","56939028400; 57215537054","Self-Organizing Deep Learning Model for Network Traffic Classification","2022","Lecture Notes in Networks and Systems","311","","","419","425","6","2","10.1007/978-981-16-5529-6_33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123431187&doi=10.1007%2f978-981-16-5529-6_33&partnerID=40&md5=21d9d06e7239e43e8caf4c04d3cfa266","Conference paper","Final","","Scopus","2-s2.0-85123431187"
"Fernando G.-P.; Brayan A.-A.H.; Florina A.M.; Liliana C.-B.; Hector-Gabriel A.-M.; Reinel T.-S.","Fernando, Gutierrez-Portela (58480983400); Brayan, Arteaga-Arteaga Harold (57221663001); Florina, Almenares Mendoza (58481183700); Liliana, Calderon-Benavides (15043558200); Hector-Gabriel, Acosta-Mesa (55995169200); Reinel, Tabares-Soto (59158790900)","58480983400; 57221663001; 58481183700; 15043558200; 55995169200; 59158790900","Enhancing Intrusion Detection in IoT Communications Through ML Model Generalization With a New Dataset (IDSAI)","2023","IEEE Access","11","","","70542","70559","17","16","10.1109/ACCESS.2023.3292267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164394969&doi=10.1109%2fACCESS.2023.3292267&partnerID=40&md5=c3a89bab221ba139c6ae9e9f43639f6b","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85164394969"
"Samarendranath B.; Dinesh Rao B.; Balachandra M.; Prathiksha","Samarendranath, B. (59378542200); Dinesh Rao, B. (57220896474); Balachandra, M. (35785894700); Prathiksha (59378023200)","59378542200; 57220896474; 35785894700; 59378023200","Botnet Detection by including payload information of packets through machine learning","2024","2024 Control Instrumentation System Conference: Guiding Tomorrow: Emerging Trends in Control, Instrumentation, and Systems Engineering, CISCON 2024","","","","","","","0","10.1109/CISCON62171.2024.10696386","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207067864&doi=10.1109%2fCISCON62171.2024.10696386&partnerID=40&md5=781b70328804f9146772dd7a4bbc5ab6","Conference paper","Final","","Scopus","2-s2.0-85207067864"
"Zhao Y.; Yu D.; Hu Z.","Zhao, Yaochi (56287994400); Yu, Dongyang (58660307200); Hu, Zhuhua (56286999300)","56287994400; 58660307200; 56286999300","A Dynamic Resampling Based Intrusion Detection Method","2023","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","14086 LNCS","","","454","465","11","0","10.1007/978-981-99-4755-3_39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174716375&doi=10.1007%2f978-981-99-4755-3_39&partnerID=40&md5=d46fc82621b3bdbc7de7e5504be4bf43","Conference paper","Final","","Scopus","2-s2.0-85174716375"
"Suriya Prakash J.; Guntupalli C.H.; Narasani S.; Srinidhi N.N.; Kiran S.","Suriya Prakash, J. (57829904600); Guntupalli, Chandra Haasitha (58882364400); Narasani, Snehitha (59384969100); Srinidhi, N.N. (57201942167); Kiran, S. (57190864069)","57829904600; 58882364400; 59384969100; 57201942167; 57190864069","Boosting Accuracy in Intrusion Detection Systems: A Comprehensive Examination of Dimensionality Reduction and Classification Methods","2024","2nd IEEE International Conference on Networks, Multimedia and Information Technology, NMITCON 2024","","","","","","","0","10.1109/NMITCON62075.2024.10698893","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207417424&doi=10.1109%2fNMITCON62075.2024.10698893&partnerID=40&md5=773227d391fc3312547f1baf4cff5e88","Conference paper","Final","","Scopus","2-s2.0-85207417424"
"Kim Y.; Kim J.; Kim D.","Kim, Yunji (59307521800); Kim, Jihyeon (59308125800); Kim, Dongho (57208885206)","59307521800; 59308125800; 57208885206","Hi-MLIC: Hierarchical Multilayer Lightweight Intrusion Classification for Various Intrusion Scenarios","2024","IEEE Access","12","","","120098","120115","17","1","10.1109/ACCESS.2024.3450671","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202784825&doi=10.1109%2fACCESS.2024.3450671&partnerID=40&md5=3df852e4e5a00f02c46c5578e53b5eda","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85202784825"
"Li Y.; Zhang J.; Yan Y.; Lei Y.; Yin C.","Li, Yue (55978428900); Zhang, Jiale (58870142500); Yan, Yiting (58640923500); Lei, Yutian (58836089900); Yin, Chang (57188742224)","55978428900; 58870142500; 58640923500; 58836089900; 57188742224","Enhancing Network Intrusion Detection Through the Application of the Dung Beetle Optimized Fusion Model","2024","IEEE Access","12","","","9483","9496","13","12","10.1109/ACCESS.2024.3353488","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182928345&doi=10.1109%2fACCESS.2024.3353488&partnerID=40&md5=e332564deec2b27978eff723baedf5da","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85182928345"
"Towhid M.S.; Shahriar N.","Towhid, Md. Shamim (57203067198); Shahriar, Nashid (36160798200)","57203067198; 36160798200","Early Detection of Intrusion in SDN","2023","Proceedings of IEEE/IFIP Network Operations and Management Symposium 2023, NOMS 2023","","","","","","","5","10.1109/NOMS56928.2023.10154272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164740444&doi=10.1109%2fNOMS56928.2023.10154272&partnerID=40&md5=cb11b5957e29968c00606ba2e8af173d","Conference paper","Final","","Scopus","2-s2.0-85164740444"
"Kundu P.P.; Truong-Huu T.; Chen L.; Zhou L.; Teo S.G.","Kundu, Partha Pratim (57201855606); Truong-Huu, Tram (36609301800); Chen, Ling (57762569400); Zhou, Luying (55323758100); Teo, Sin G. (55212075500)","57201855606; 36609301800; 57762569400; 55323758100; 55212075500","Detection and Classification of Botnet Traffic using Deep Learning with Model Explanation","2022","IEEE Transactions on Dependable and Secure Computing","","","","1","15","14","37","10.1109/TDSC.2022.3183361","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132745037&doi=10.1109%2fTDSC.2022.3183361&partnerID=40&md5=074e53c4ba50aed32e6906f82b2103eb","Article","Article in press","","Scopus","2-s2.0-85132745037"
"van Sloun C.; Wehrle K.","van Sloun, Christian (57989825700); Wehrle, Klaus (56253795600)","57989825700; 56253795600","Poster: Vulcan - Repurposing Accessibility Features for Behavior-based Intrusion Detection Dataset Generation","2023","CCS 2023 - Proceedings of the 2023 ACM SIGSAC Conference on Computer and Communications Security","","","","3543","3545","2","0","10.1145/3576915.3624404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179853422&doi=10.1145%2f3576915.3624404&partnerID=40&md5=dea783616b1e8524a7f3ea464866b728","Conference paper","Final","","Scopus","2-s2.0-85179853422"
"Jiang X.; Zhang H.-R.; Zhou Y.","Jiang, Xin (58662710700); Zhang, Heng-Ru (56365794600); Zhou, Yao (58663085100)","58662710700; 56365794600; 58663085100","Multi-Granularity Abnormal Traffic Detection Based on Multi-Instance Learning","2024","IEEE Transactions on Network and Service Management","21","2","","1467","1477","10","1","10.1109/TNSM.2023.3322152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174826794&doi=10.1109%2fTNSM.2023.3322152&partnerID=40&md5=876fde0bb4711401e1660f83483b46ee","Article","Final","","Scopus","2-s2.0-85174826794"
"Xiao T.; Ke Y.; Wen H.Y.; HongYa W.","Xiao, Tao (58754735600); Ke, Yang (58754605300); Wen, Hu Yi (58754669200); HongYa, Wang (56505871200)","58754735600; 58754605300; 58754669200; 56505871200","Network Security Detection Method Based on Abnormal Traffic Detection","2023","International Journal of Advanced Computer Science and Applications","14","11","","1093","1103","10","0","10.14569/IJACSA.2023.01411111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179183879&doi=10.14569%2fIJACSA.2023.01411111&partnerID=40&md5=737f5ceb55c158e3cde8010b58bbf553","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85179183879"
"Kumar S.; Sapru Y.; Purushottama Rao K.","Kumar, Sanjeev (57738973300); Sapru, Yudhishthira (58519392400); Purushottama Rao, K. (57203554857)","57738973300; 58519392400; 57203554857","Feature Fusion for Malware Traffic Detection Using Image Visualization and Transfer Learning","2024","Proceedings of the 2024 10th International Conference on Communication and Signal Processing, ICCSP 2024","","","","993","998","5","0","10.1109/ICCSP60870.2024.10544220","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195976996&doi=10.1109%2fICCSP60870.2024.10544220&partnerID=40&md5=fe13f7a93346465542984f737fd0ee87","Conference paper","Final","","Scopus","2-s2.0-85195976996"
"Bhumichai D.; Benton R.","Bhumichai, Dhanasak (58265709300); Benton, Ryan (15055341200)","58265709300; 15055341200","Feature Extraction of Network Traffic in Ethereum Blockchain Network Layer for Eclipse Attack Detection","2023","Conference Proceedings - IEEE SOUTHEASTCON","2023-April","","","869","876","7","3","10.1109/SoutheastCon51012.2023.10115126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159790129&doi=10.1109%2fSoutheastCon51012.2023.10115126&partnerID=40&md5=f5a2390383f0376f60ad4b47091864b7","Conference paper","Final","","Scopus","2-s2.0-85159790129"
"Rajarajan S.; Kavitha M.G.","Rajarajan, S. (58693990500); Kavitha, M.G. (56872647400)","58693990500; 56872647400","Enhanced security for IoT networks: a hybrid optimized learning model for intrusion classification","2024","Sadhana - Academy Proceedings in Engineering Sciences","49","2","180","","","","1","10.1007/s12046-024-02535-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193535072&doi=10.1007%2fs12046-024-02535-7&partnerID=40&md5=553c65073948786323cf81bb209ebd09","Article","Final","","Scopus","2-s2.0-85193535072"
"Gao B.; Yang Y.; Gao Z.; Zhao L.; Wang Z.; Cui D.","Gao, Bowen (57355980400); Yang, Yang (57109633100); Gao, Zhipeng (35213142900); Zhao, Longjun (57285895000); Wang, Zhen (57286811200); Cui, Dandan (57640674700)","57355980400; 57109633100; 35213142900; 57285895000; 57286811200; 57640674700","Network Traffic Classification Based on Domain Adaptive Migration for Multimedia Services in Smart City Networks","2022","IEEE International Symposium on Broadband Multimedia Systems and Broadcasting, BMSB","2022-June","","","","","","2","10.1109/BMSB55706.2022.9828638","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135770027&doi=10.1109%2fBMSB55706.2022.9828638&partnerID=40&md5=40d30db6086051d61c47ebf560439977","Conference paper","Final","","Scopus","2-s2.0-85135770027"
"Seydali M.; Khunjush F.; Akbari B.; Dogani J.","Seydali, Mehdi (57835602700); Khunjush, Farshad (6507454499); Akbari, Behzad (15768997400); Dogani, Javad (57382261600)","57835602700; 6507454499; 15768997400; 57382261600","CBS: A Deep Learning Approach for Encrypted Traffic Classification With Mixed Spatio-Temporal and Statistical Features","2023","IEEE Access","11","","","141674","141702","28","4","10.1109/ACCESS.2023.3343189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180312495&doi=10.1109%2fACCESS.2023.3343189&partnerID=40&md5=1da310ef54462ce06881c578c83d9ecb","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85180312495"
"Alsulami A.A.; Alturki B.","Alsulami, Abdulaziz A. (57215927234); Alturki, Badraddin (57200219349)","57215927234; 57200219349","Enhancing Multiclass Network Intrusion Detection Systems Using Continuous Wavelet Transform on Network Traffic; [Mejora de los sistemas multiclase de detección de intrusos en red mediante la transformada de ondícula continua en el tráfico de red]","2025","Data and Metadata","4","","474","","","","0","10.56294/dm2025474","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210838932&doi=10.56294%2fdm2025474&partnerID=40&md5=67794ee6012adb9663701a5798b3f75f","Article","Final","","Scopus","2-s2.0-85210838932"
"Li D.; Dong X.; Gao J.; Hu K.","Li, Daoquan (36655971400); Dong, Xueqing (58401854700); Gao, Jie (58223007700); Hu, Keyong (55586172100)","36655971400; 58401854700; 58223007700; 55586172100","Abnormal Traffic Detection Based on Attention and Big Step Convolution","2023","IEEE Access","11","","","64957","64967","10","2","10.1109/ACCESS.2023.3289200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163477840&doi=10.1109%2fACCESS.2023.3289200&partnerID=40&md5=65f259a236873ec88909e12c4a0bb380","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85163477840"
"Atmojo Y.P.; Susila I.M.D.; Suradarma I.B.; Yuningsih L.; Rini E.S.; Hostiadi D.P.","Atmojo, Yohanes Priyo (57211559082); Susila, I Made Darma (57216867822); Suradarma, Ida Bagus (57538487700); Yuningsih, Lilis (57216857547); Rini, Erma Sulistyo (57224211344); Hostiadi, Dandy Pramana (57211550853)","57211559082; 57216867822; 57538487700; 57216857547; 57224211344; 57211550853","A New Approach for ARP Poisoning Attack Detection Based on Network Traffic Analysis","2021","2021 4th International Seminar on Research of Information Technology and Intelligent Systems, ISRITI 2021","","","","18","23","5","5","10.1109/ISRITI54043.2021.9702860","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126700059&doi=10.1109%2fISRITI54043.2021.9702860&partnerID=40&md5=8e5c04e5eae115831cb8e4f13db7d74e","Conference paper","Final","","Scopus","2-s2.0-85126700059"
"Geiginger L.-M.; Zseby T.","Geiginger, Lisa-Marie (59206957600); Zseby, Tanja (24282038100)","59206957600; 24282038100","Evading Botnet Detection","2024","Proceedings of the ACM Symposium on Applied Computing","","","","1331","1340","9","0","10.1145/3605098.3635921","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197696548&doi=10.1145%2f3605098.3635921&partnerID=40&md5=ac5565aa15ccb754065e60903146f68f","Conference paper","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85197696548"
"Jui T.T.; Hoq M.N.; Majumdar S.; Hossain M.S.","Jui, Tania Tahmina (57202022716); Hoq, Md. Nazmul (57193738463); Majumdar, Suryadipta (57188961332); Hossain, Md. Shohrab (36615471000)","57202022716; 57193738463; 57188961332; 36615471000","Feature Reduction through Data Preprocessing for Intrusion Detection in IoT Networks","2021","Proceedings - 2021 3rd IEEE International Conference on Trust, Privacy and Security in Intelligent Systems and Applications, TPS-ISA 2021","","","","41","50","9","2","10.1109/TPSISA52974.2021.00005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128747689&doi=10.1109%2fTPSISA52974.2021.00005&partnerID=40&md5=955bd0a2115561cbdae77f4e9ab00866","Conference paper","Final","","Scopus","2-s2.0-85128747689"
"Bakro M.; Kumar R.R.; Husain M.; Ashraf Z.; Ali A.; Yaqoob S.I.; Ahmed M.N.; Parveen N.","Bakro, Mhamad (57222732091); Kumar, Rakesh Ranjan (55584803599); Husain, Mohammad (24724288300); Ashraf, Zubair (56352572000); Ali, Arshad (57204889396); Yaqoob, Syed Irfan (58494923600); Ahmed, Mohammad Nadeem (57135903900); Parveen, Nikhat (57219789147)","57222732091; 55584803599; 24724288300; 56352572000; 57204889396; 58494923600; 57135903900; 57219789147","Building a Cloud-IDS by Hybrid Bio-Inspired Feature Selection Algorithms Along With Random Forest Model","2024","IEEE Access","12","","","8846","8874","28","27","10.1109/ACCESS.2024.3353055","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182932616&doi=10.1109%2fACCESS.2024.3353055&partnerID=40&md5=8212b493b5e9bcd4fb85e334b3ce8e36","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85182932616"
"Letteri I.; Di Cecco A.; Della Penna G.","Letteri, Ivan (57200796272); Di Cecco, Antonio (57467461700); Della Penna, Giuseppe (57216809162)","57200796272; 57467461700; 57216809162","New Optimization Approaches in Malware Traffic Analysis","2022","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","13163 LNCS","","","57","68","11","2","10.1007/978-3-030-95467-3_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125257765&doi=10.1007%2f978-3-030-95467-3_4&partnerID=40&md5=9b8957f5a5c65acbb94e13c7a560e5a3","Conference paper","Final","","Scopus","2-s2.0-85125257765"
"Tejapijaya T.; Siritanawan P.; Sumongkayothin K.; Kotani K.","Tejapijaya, Thanawat (58994527700); Siritanawan, Prarinya (36186132800); Sumongkayothin, Karin (57188682857); Kotani, Kazunori (56038824900)","58994527700; 36186132800; 57188682857; 56038824900","Botnet Detection by Integrating Multiple Machine Learning Models","2024","International Conference on Information Systems Security and Privacy","1","","","358","365","7","0","10.5220/0012317700003648","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190849157&doi=10.5220%2f0012317700003648&partnerID=40&md5=61d2e2274c4d4a955f2d248650af2567","Conference paper","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85190849157"
