"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Chen W.; Gou S.; Wang X.; Jiao L.; Jiao C.; Zare A.","Chen, Wenshuai (57198583275); Gou, Shuiping (8842235100); Wang, Xinlin (57200292497); Jiao, Licheng (7102491544); Jiao, Changzhe (56549570300); Zare, Alina (14069307000)","57198583275; 8842235100; 57200292497; 7102491544; 56549570300; 14069307000","Complex Scene Classification of PoLSAR Imagery Based on a Self-Paced Learning Approach","2018","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","11","12","8572747","4818","4825","7","5","10.1109/JSTARS.2018.2879440","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058647961&doi=10.1109%2fJSTARS.2018.2879440&partnerID=40&md5=f788c8a946acf442b7e08cc64f7d9d4b","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85058647961"
"Laosiritaworn W.; Bunjongjit T.","Laosiritaworn, Wimalin (23994060500); Bunjongjit, Tunchanit (37013062600)","23994060500; 37013062600","Classification techniques for control chart pattern recognition: A case of metal frame for actuator production","2013","Chiang Mai Journal of Science","40","4","","701","712","11","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888105458&partnerID=40&md5=32a75dfae62f72d405fcc834b6939e6e","Article","Final","","Scopus","2-s2.0-84888105458"
"Bhagwan R.; Mehta S.; Radhakrishna A.; Garg S.","Bhagwan, Ranjita (6506809871); Mehta, Sonu (57210937546); Radhakrishna, Arjun (36188746400); Garg, Sahil (57471102600)","6506809871; 57210937546; 36188746400; 57471102600","Learning Patterns in Configuration","2021","Proceedings - 2021 36th IEEE/ACM International Conference on Automated Software Engineering, ASE 2021","","","","817","828","11","5","10.1109/ASE51524.2021.9678525","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125487639&doi=10.1109%2fASE51524.2021.9678525&partnerID=40&md5=ca45ee965f6b22a504b0bf2172f45e19","Conference paper","Final","","Scopus","2-s2.0-85125487639"
"Lima J.A.P.; Mendonça W.D.F.; Vergilio S.R.; Assunção W.K.G.","Lima, Jackson A. Prado (57191879945); Mendonça, Willian D. F. (57204423179); Vergilio, Silvia R. (6506290092); Assunção, Wesley K. G. (37361009900)","57191879945; 57204423179; 6506290092; 37361009900","Learning-based prioritization of test cases in continuous integration of highly-configurable software","2020","ACM International Conference Proceeding Series","Part F164267-A","","","242","247","5","7","10.1145/3382025.3414967","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097852161&doi=10.1145%2f3382025.3414967&partnerID=40&md5=f8920af35797b9b970c4b493b630778b","Conference paper","Final","","Scopus","2-s2.0-85097852161"
"Grebeshkov A.Y.","Grebeshkov, Alexander Y. (9238478500)","9238478500","Optical transport network management via machine learning and ontology-based technique","2020","Proceedings of SPIE - The International Society for Optical Engineering","11516","","1151602","","","","1","10.1117/12.2556375","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086074041&doi=10.1117%2f12.2556375&partnerID=40&md5=f6b116ee86da3885e192336604ec835b","Conference paper","Final","","Scopus","2-s2.0-85086074041"
"Temple P.; Perrouin G.; Acher M.; Biggio B.; Jézéquel J.-M.; Roli F.","Temple, Paul (25825750000); Perrouin, Gilles (8248069000); Acher, Mathieu (35758465800); Biggio, Battista (23090165100); Jézéquel, Jean-Marc (35618077100); Roli, Fabio (57194734588)","25825750000; 8248069000; 35758465800; 23090165100; 35618077100; 57194734588","Empirical assessment of generating adversarial configurations for software product lines","2021","Empirical Software Engineering","26","1","6","","","","8","10.1007/s10664-020-09915-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099278930&doi=10.1007%2fs10664-020-09915-7&partnerID=40&md5=26ed6cb975e8c2222ab95534b1912338","Article","Final","","Scopus","2-s2.0-85099278930"
"Surekha V.; Kavitha S.","Surekha, V. (57212554966); Kavitha, S. (57212565135)","57212554966; 57212565135","Automotive software process improvement in software product line using Aspla model","2019","International Journal of Scientific and Technology Research","8","12","","3800","3808","8","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077083648&partnerID=40&md5=d2e680ac2b544bbce43cd91a7b6e053f","Article","Final","","Scopus","2-s2.0-85077083648"
"Mefteh M.; Bouassida N.; Ben-Abdallah H.","Mefteh, Mariem (56310272100); Bouassida, Nadia (6506761943); Ben-Abdallah, Hanêne (57192050350)","56310272100; 6506761943; 57192050350","Mining feature models from functional requirements","2016","Computer Journal","59","12","","1784","1804","20","20","10.1093/comjnl/bxw027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031707578&doi=10.1093%2fcomjnl%2fbxw027&partnerID=40&md5=808fd9bf9050bd55ef22a2f2d12480f5","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85031707578"
"Rocha R.D.S.; Fantinato M.; Thom L.H.; Eler M.M.","Rocha, Roberto dos Santos (57189871767); Fantinato, Marcelo (15019013300); Thom, Lucinéia Heloisa (25121848500); Eler, Marcelo Medeiros (36671155600)","57189871767; 15019013300; 25121848500; 36671155600","Dynamic product line for Business Process Management","2015","Business Process Management Journal","21","6","","1224","1256","32","7","10.1108/BPMJ-09-2014-0091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944576118&doi=10.1108%2fBPMJ-09-2014-0091&partnerID=40&md5=2230a8fe5fb1d5e22f36972dfd8e3aed","Article","Final","","Scopus","2-s2.0-84944576118"
"Cheng B.; Liu Z.","Cheng, Bilian (57215359094); Liu, Zheng (57224926236)","57215359094; 57224926236","Modular design method for cheongsam pattern","2020","Wool Textile Journal","48","10","","46","51","5","0","10.19333/j.mfkj.20191203206","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100155890&doi=10.19333%2fj.mfkj.20191203206&partnerID=40&md5=931a9ab44eccf4a7fe9d40fbeb9db90c","Article","Final","","Scopus","2-s2.0-85100155890"
"Sayyad A.S.; Ingram J.; Menzies T.; Ammar H.","Sayyad, Abdel Salam (55329089500); Ingram, Joseph (57198171426); Menzies, Tim (7003835495); Ammar, Hany (7006435946)","55329089500; 57198171426; 7003835495; 7006435946","Optimum feature selection in software product lines: Let your model and values guide your search","2013","2013 1st International Workshop on Combining Modelling and Search-Based Software Engineering, CMSBSE 2013 - Proceedings","","","6604432","22","27","5","46","10.1109/CMSBSE.2013.6604432","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886494924&doi=10.1109%2fCMSBSE.2013.6604432&partnerID=40&md5=2f96e11cd41be9da4a1aba85b4866680","Conference paper","Final","","Scopus","2-s2.0-84886494924"
"Krahe C.; Bräunche A.; Jacob A.; Stricker N.; Lanza G.","Krahe, Carmen (57213155614); Bräunche, Antonio (57219208314); Jacob, Alexander (57195535360); Stricker, Nicole (55853493400); Lanza, Gisela (23100137400)","57213155614; 57219208314; 57195535360; 55853493400; 23100137400","Deep Learning for Automated Product Design","2020","Procedia CIRP","91","","","3","8","5","27","10.1016/j.procir.2020.01.135","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091704818&doi=10.1016%2fj.procir.2020.01.135&partnerID=40&md5=cd489f46b18aea6db487c4ddb62ce2ff","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85091704818"
"Agarwal A.; Hussain Shah S.S.; Alrowaili M.G.; Yunus F.","Agarwal, Anshoo (7401480765); Hussain Shah, Syed Sajid (57207489835); Alrowaili, Majed Gorayan (57188764426); Yunus, Fariha (57219901845)","7401480765; 57207489835; 57188764426; 57219901845","Perceptions about learning environment by undergraduate medical students of northern border university measured by the Dundee Ready Education Environment Measure (DREEM) tool","2020","Pakistan Journal of Medical and Health Sciences","14","3","","963","968","5","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096005911&partnerID=40&md5=965d12c4984af3e3da5f348d6cfea909","Article","Final","","Scopus","2-s2.0-85096005911"
"Li Y.; Schulze S.; Saake G.","Li, Yang (57196224741); Schulze, Sandro (35225243700); Saake, Gunter (7004621677)","57196224741; 35225243700; 7004621677","Extracting features from requirements: Achieving accuracy and automation with neural networks","2018","25th IEEE International Conference on Software Analysis, Evolution and Reengineering, SANER 2018 - Proceedings","2018-March","","","477","481","4","7","10.1109/SANER.2018.8330243","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050960039&doi=10.1109%2fSANER.2018.8330243&partnerID=40&md5=d68384739d44ff932daa9a50bddc4813","Conference paper","Final","","Scopus","2-s2.0-85050960039"
"Chen Y.; Kayarat D.; Binford J.","Chen, Yixian (57196022351); Kayarat, Dheeraj (57196024290); Binford, Jeff (57196017372)","57196022351; 57196024290; 57196017372","Multi objective optimization of process R&D goals in automated semiconductor manufacturing systems","2017","67th Annual Conference and Expo of the Institute of Industrial Engineers 2017","","","","524","529","5","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031031270&partnerID=40&md5=1804bd56928f196a8cc9e173a06ef611","Conference paper","Final","","Scopus","2-s2.0-85031031270"
"Krüger J.; Nielebock S.; Krieter S.; Diedrich C.; Leich T.; Saake G.; Zug S.; Ortmeier F.","Krüger, Jacob (57191578129); Nielebock, Sebastian (55440932900); Krieter, Sebastian (57186595700); Diedrich, Christian (7004886002); Leich, Thomas (13005454000); Saake, Gunter (7004621677); Zug, Sebastian (25822899900); Ortmeier, Frank (57209173445)","57191578129; 55440932900; 57186595700; 7004886002; 13005454000; 7004621677; 25822899900; 57209173445","Beyond software product lines: Variability modeling in cyber-physical systems","2017","ACM International Conference Proceeding Series","1","","","237","241","4","32","10.1145/3106195.3106217","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032294065&doi=10.1145%2f3106195.3106217&partnerID=40&md5=33528b1963a2260a417a6d533ba0958f","Conference paper","Final","","Scopus","2-s2.0-85032294065"
"Hashizume N.; Fukahori S.; Asagiri K.; Ishii S.; Saikusa N.; Higashidate N.; Yoshida M.; Masui D.; Sakamoto S.; Tanaka Y.; Yagi M.; Yamashita Y.","Hashizume, Naoki (36170668000); Fukahori, Suguru (14421035200); Asagiri, Kimio (6603624607); Ishii, Shinji (37097157500); Saikusa, Nobuyuki (26028960100); Higashidate, Naruki (6508225668); Yoshida, Motomu (55325687400); Masui, Daisuke (55325773600); Sakamoto, Saki (56200688100); Tanaka, Yoshiaki (57069316400); Yagi, Minoru (7202847363); Yamashita, Yushiro (57207780328)","36170668000; 14421035200; 6603624607; 37097157500; 26028960100; 6508225668; 55325687400; 55325773600; 56200688100; 57069316400; 7202847363; 57207780328","The characteristics of salivary pepsin in patients with severe motor and intellectual disabilities","2017","Brain and Development","39","8","","703","709","6","3","10.1016/j.braindev.2017.04.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019034302&doi=10.1016%2fj.braindev.2017.04.008&partnerID=40&md5=7508593865a2d6f8e394fe61d23c7e9a","Article","Final","","Scopus","2-s2.0-85019034302"
"Figueiredo R.S.L.; Mendes B.; Cavanaugh M.C.V.; Novaes B.","Figueiredo, Renata de Souza Lima (55584238400); Mendes, Beatriz (57202399135); Cavanaugh, Maria Carolina Versolatto (57192654855); Novaes, Beatriz (8453797200)","55584238400; 57202399135; 57192654855; 8453797200","Hearing loss classification by degree, configuration and relationship with amplified Speech Intelligibility Index (SII)","2016","CODAS","28","6","","687","696","9","5","10.1590/2317-1782/20162015228","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007038243&doi=10.1590%2f2317-1782%2f20162015228&partnerID=40&md5=1fcc4b85438ca2469ba048c6937e01b7","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85007038243"
"Ferchichi O.; Beltaifa R.; Jilani L.L.","Ferchichi, Olfa (57195406752); Beltaifa, Raoudha (14051841000); Jilani, Lamia Labed (55663654100)","57195406752; 14051841000; 55663654100","A Reinforcement Learning Approach to Feature Model Maintainability Improvement","2021","International Conference on Evaluation of Novel Approaches to Software Engineering, ENASE - Proceedings","2021-April","","","389","396","7","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137954856&partnerID=40&md5=0087bb1dc6c67a30f672eda89cf9b57e","Conference paper","Final","","Scopus","2-s2.0-85137954856"
"Gross A.","Gross, Andreas (57215715708)","57215715708","Water main rehabilitation with inserted hoses - Considerations on design and installation","2020","37th International NO-DIG Conference and Exhibition 2019","","","2307","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081753797&partnerID=40&md5=231a096c3b7bc868a03e1861cbf165d9","Conference paper","Final","","Scopus","2-s2.0-85081753797"
"Zhou S.; Wang J.; Meng D.; Xin X.; Li Y.; Gong Y.; Zheng N.","Zhou, Sanping (55750831500); Wang, Jinjun (56198011300); Meng, Deyu (23393058400); Xin, Xiaomeng (57196088308); Li, Yubing (57212511989); Gong, Yihong (7402475075); Zheng, Nanning (7101989704)","55750831500; 56198011300; 23393058400; 57196088308; 57212511989; 7402475075; 7101989704","Deep self-paced learning for person re-identification","2018","Pattern Recognition","76","","","739","751","12","63","10.1016/j.patcog.2017.10.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031814858&doi=10.1016%2fj.patcog.2017.10.005&partnerID=40&md5=decef12c5d2fffce1fdd7193dc8b490a","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85031814858"
"Sangelkar S.; McAdams D.A.","Sangelkar, Shraddha (43061494300); McAdams, Daniel A. (7006332818)","43061494300; 7006332818","Formalizing user activity - Product function association based design rules for universal products","2011","Proceedings of the ASME Design Engineering Technical Conference","9","","","539","556","17","9","10.1115/DETC2011-47926","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863564556&doi=10.1115%2fDETC2011-47926&partnerID=40&md5=a973f8f3175547238652e2d99627ba36","Conference paper","Final","","Scopus","2-s2.0-84863564556"
"Yenipazarli A.; Vakharia A.","Yenipazarli, A. (35114303000); Vakharia, A. (7003543855)","35114303000; 7003543855","Pricing, market coverage and capacity: Can green and brown products co-exist?","2015","European Journal of Operational Research","242","1","","304","315","11","101","10.1016/j.ejor.2014.09.039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920825055&doi=10.1016%2fj.ejor.2014.09.039&partnerID=40&md5=fbd21f2c98ffa03d25189bae95e67577","Article","Final","","Scopus","2-s2.0-84920825055"
"Wang Y.; Zhang J.","Wang, Yinglin (8297974200); Zhang, Jianzhang (57195070933)","8297974200; 57195070933","Experiment on automatic functional requirements analysis with the EFRFs semantic cases","2017","PIC 2016 - Proceedings of the 2016 IEEE International Conference on Progress in Informatics and Computing","","","7949577","636","642","6","10","10.1109/PIC.2016.7949577","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025122814&doi=10.1109%2fPIC.2016.7949577&partnerID=40&md5=3f2c4e391fa5505412ff54e34e854608","Conference paper","Final","","Scopus","2-s2.0-85025122814"
"Rodriguez B.; Yilmaz L.","Rodriguez, Brodderick (57222735033); Yilmaz, Levent (35436649600)","57222735033; 35436649600","Learning Rule-Based Explanatory Models from Exploratory Multi-Simulation for Decision-Support under Uncertainty","2020","Proceedings - Winter Simulation Conference","2020-December","","9383858","2293","2304","11","2","10.1109/WSC48552.2020.9383858","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103917474&doi=10.1109%2fWSC48552.2020.9383858&partnerID=40&md5=8d69d76eff33e7969424767643753b92","Conference paper","Final","","Scopus","2-s2.0-85103917474"
"Eichelberger H.; Schmid K.","Eichelberger, Holger (6603641428); Schmid, Klaus (35318603300)","6603641428; 35318603300","A systematic analysis of textual variability modeling languages","2013","ACM International Conference Proceeding Series","","","","12","21","9","39","10.1145/2491627.2491652","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883877671&doi=10.1145%2f2491627.2491652&partnerID=40&md5=cb771903a71cda70fba82c0056fb40c7","Conference paper","Final","","Scopus","2-s2.0-84883877671"
"Lisuo P.V.","Lisuo, Petri V (24578168300)","24578168300","Automated wind turbine noise analysis by machine learning","2017","INTER-NOISE 2017 - 46th International Congress and Exposition on Noise Control Engineering: Taming Noise and Moving Quiet","2017-January","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042169552&partnerID=40&md5=ef4ec2617c06d920489072c74ec7a8ce","Conference paper","Final","","Scopus","2-s2.0-85042169552"
"Huang H.-H.; Peng X.-D.; Liang Y.","Huang, Hai-Hui (56703723100); Peng, Xin-Dong (56379395300); Liang, Yong (58306110900)","56703723100; 56379395300; 58306110900","SPLSN: An efficient tool for survival analysis and biomarker selection","2021","International Journal of Intelligent Systems","36","10","","5845","5865","20","15","10.1002/int.22532","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107795779&doi=10.1002%2fint.22532&partnerID=40&md5=57bebd6e83cb2ecb1907f0c7c6346657","Article","Final","","Scopus","2-s2.0-85107795779"
"Li H.; Gong M.; Wang C.; Miao Q.","Li, Hao (57216641977); Gong, Maoguo (8933846400); Wang, Congcong (57203043609); Miao, Qiguang (9133503300)","57216641977; 8933846400; 57203043609; 9133503300","Pareto Self-Paced Learning Based on Differential Evolution","2021","IEEE Transactions on Cybernetics","51","8","8820132","4187","4200","13","13","10.1109/TCYB.2019.2935762","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101761379&doi=10.1109%2fTCYB.2019.2935762&partnerID=40&md5=8de09090d558c3668f5c8a9e29937b3e","Article","Final","","Scopus","2-s2.0-85101761379"
"Chen D.; Yang Q.; Liu J.; Zeng Z.","Chen, Dongzi (57205266569); Yang, Qinli (36455253900); Liu, Jiaming (57212538664); Zeng, Zhu (57203089684)","57205266569; 36455253900; 57212538664; 57203089684","Selective prototype-based learning on concept-drifting data streams","2020","Information Sciences","516","","","20","32","12","21","10.1016/j.ins.2019.12.046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076987164&doi=10.1016%2fj.ins.2019.12.046&partnerID=40&md5=815681c080a629a14482e417124a6616","Article","Final","","Scopus","2-s2.0-85076987164"
"Favi C.; Germani M.; Mandolini M.; Marconi M.","Favi, Claudio (24558563500); Germani, Michele (7003708542); Mandolini, Marco (57193630560); Marconi, Marco (35330299300)","24558563500; 7003708542; 57193630560; 35330299300","Disassembly knowledge classification and potential application: A preliminary analysis on a washing machine","2016","Proceedings of the ASME Design Engineering Technical Conference","4","","","","","","7","10.1115/DETC2016-59514.pdf","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007392621&doi=10.1115%2fDETC2016-59514.pdf&partnerID=40&md5=9123f8a3b80bb879ced8c7ebd3fcfb25","Conference paper","Final","","Scopus","2-s2.0-85007392621"
"Safdar S.A.; Lu H.; Yue T.; Ali S.","Safdar, Safdar Aqeel (57191430140); Lu, Hong (57126555700); Yue, Tao (25651096400); Ali, Shaukat (56962801700)","57191430140; 57126555700; 25651096400; 56962801700","Mining cross product line rules with multi-objective search and machine learning","2017","GECCO 2017 - Proceedings of the 2017 Genetic and Evolutionary Computation Conference","","","","1319","1326","7","17","10.1145/3071178.3071261","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026422242&doi=10.1145%2f3071178.3071261&partnerID=40&md5=ecde0a707be6949fc6ed6cc877951c54","Conference paper","Final","","Scopus","2-s2.0-85026422242"
"Bauer W.; Werner C.; Elezi F.; Maurer M.","Bauer, W. (55547125969); Werner, C. (58351301100); Elezi, F. (54948333100); Maurer, M. (55779779500)","55547125969; 58351301100; 54948333100; 55779779500","Forecasting of future developments based on historic analysis","2014","Proceedings of International Design Conference, DESIGN","2014-January","","","735","748","13","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958056171&partnerID=40&md5=437cbc6d7eae9df926fd58840a1eab26","Conference paper","Final","","Scopus","2-s2.0-84958056171"
"Alonso A.D.; O'Neill M.A.","Alonso, Abel D. (24922853000); O'Neill, Martin A. (7401813331)","24922853000; 7401813331","Interest in maximisation and value-added produce: A preliminary study from Chilton County, Alabama","2011","British Food Journal","113","5","","637","655","18","7","10.1108/00070701111131746","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955941774&doi=10.1108%2f00070701111131746&partnerID=40&md5=0aec792458b31265764c2a060f9d478c","Article","Final","","Scopus","2-s2.0-79955941774"
"Jia P.-D.; Wu Q.-D.; Li L.","Jia, Peng-De (56303626600); Wu, Qi-Di (7404602357); Li, Li (56261236100)","56303626600; 7404602357; 56261236100","Objective-driven dynamic dispatching rule for semiconductor wafer fabrication facilities","2014","Jisuanji Jicheng Zhizao Xitong/Computer Integrated Manufacturing Systems, CIMS","20","11","","2808","2813","5","5","10.13196/j.cims201411019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920063121&doi=10.13196%2fj.cims201411019&partnerID=40&md5=352d93d94256c4dd2bd3db0531c8cf69","Article","Final","","Scopus","2-s2.0-84920063121"
