"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Horcas J.-M.; Galindo J.A.; Heradio R.; Fernandez-Amoros D.; Benavides D.","Horcas, Jose-Miguel (55947780300); Galindo, José A. (55702520851); Heradio, Ruben (26421131300); Fernandez-Amoros, David (36245122300); Benavides, David (22333640600)","55947780300; 55702520851; 26421131300; 36245122300; 22333640600","Monte Carlo tree search for feature model analyses: A general framework for decision-making","2021","ACM International Conference Proceeding Series","Part F171624-A","","","190","201","11","8","10.1145/3461001.3471146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115328754&doi=10.1145%2f3461001.3471146&partnerID=40&md5=fcc35840937480ca71ba4de6a449fb2a","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85115328754"
"Shin S.; Hong J.-W.; Nagarathinam D.; Ahn B.-K.; Park S.-G.","Shin, Suyong (57225104893); Hong, Ji-Woo (57225109751); Nagarathinam, David (57209446119); Ahn, Byoung-Kwon (58163369700); Park, Sung-Gun (25960827500)","57225104893; 57225109751; 57209446119; 58163369700; 25960827500","Tip vortex cavitation and induced noise characteristics of hydrofoils","2021","Applied Sciences (Switzerland)","11","13","5906","","","","11","10.3390/app11135906","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109126367&doi=10.3390%2fapp11135906&partnerID=40&md5=16f298412ec99dfe95f7e6ed880bf2e7","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85109126367"
"Fu T.; Wu X.; Xiao Z.; Chen Z.; Li J.","Fu, Tao (24278712400); Wu, Xing (35249485500); Xiao, Zhengming (36549653100); Chen, Zhaobo (35306654400); Li, Jiaxing (56237927900)","24278712400; 35249485500; 36549653100; 35306654400; 56237927900","Vibro-acoustic characteristics of eccentrically stiffened functionally graded material sandwich cylindrical shell under external mean fluid","2021","Applied Mathematical Modelling","91","","","214","231","17","33","10.1016/j.apm.2020.09.061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092448118&doi=10.1016%2fj.apm.2020.09.061&partnerID=40&md5=2c8bc7e5524c0f66f4226c6e7f38e8b5","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85092448118"
"Arnela M.; Martínez-Suquía C.; Guasch O.","Arnela, Marc (55652694500); Martínez-Suquía, Carme (57205061196); Guasch, Oriol (55879934200)","55652694500; 57205061196; 55879934200","Characterization of an omnidirectional parametric loudspeaker with exponential sine sweeps","2021","Applied Acoustics","182","","108268","","","","9","10.1016/j.apacoust.2021.108268","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109211298&doi=10.1016%2fj.apacoust.2021.108268&partnerID=40&md5=d754d70b259fec4740e30d7d025c6873","Article","Final","","Scopus","2-s2.0-85109211298"
"Zeng Z.; Zhang M.; Li C.; Ren L.; Wang P.; Li J.; Yang W.; Pan Y.","Zeng, Zhen (37036393300); Zhang, Ming (57199246172); Li, Chuan (56095469100); Ren, Li (57226170640); Wang, Pengyu (57209240314); Li, Jiawei (56428122200); Yang, Wendi (57226161825); Pan, Yuan (55473497100)","37036393300; 57199246172; 56095469100; 57226170640; 57209240314; 56428122200; 57226161825; 55473497100","Simulation study on characteristics of acoustic metamaterials based on Mie and Helmholtz resonance for low-frequency acoustic wave control","2021","Journal of Physics D: Applied Physics","54","38","385501","","","","8","10.1088/1361-6463/ac0ad1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110621167&doi=10.1088%2f1361-6463%2fac0ad1&partnerID=40&md5=d19db5d213b08cdaa85ec79ee82ca784","Article","Final","","Scopus","2-s2.0-85110621167"
"Akinlade F.T.; Akinlade O.M.; Aremu A.A.","Akinlade, F.T. (57218480026); Akinlade, O.M. (57203572184); Aremu, A.A. (23494595100)","57218480026; 57203572184; 23494595100","Spleen–left kidney ratio and liver–right kidney ratio: novel measures of normal liver, spleen, and kidney dimensions in Southwestern Nigerian children","2021","Journal of Ultrasound","24","3","","297","302","5","1","10.1007/s40477-020-00521-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090976163&doi=10.1007%2fs40477-020-00521-3&partnerID=40&md5=d900704877830f798320e8c291402c73","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85090976163"
"Wang L.; Zhu W.; Wu Z.; Liu W.; Sun C.","Wang, Lei (57070621900); Zhu, Wei (57223922709); Wu, Zhipeng (57020144100); Liu, Wenjuan (57220030753); Sun, Chengliang (57206192877)","57070621900; 57223922709; 57020144100; 57220030753; 57206192877","A Novel Coupled Piezoelectric Micromachined Ultrasonic Transducer Based on Piston Mode","2021","IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control","68","11","","3396","3405","9","9","10.1109/TUFFC.2021.3090043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112166299&doi=10.1109%2fTUFFC.2021.3090043&partnerID=40&md5=4145f8294c29dcbaf62c96e7555d12dd","Article","Final","","Scopus","2-s2.0-85112166299"
"Zhou Y.; Wang W.; Chen Z.; Wang P.; Zhang H.; Qiu J.; Zhao Q.; Deng Y.; Zhang Z.; Yu W.; Wang R.","Zhou, Yashi (57210438871); Wang, Wei (57234061000); Chen, Zhen (57221633176); Wang, Pei (56888041000); Zhang, Huachun (57192486094); Qiu, Jinsong (57220956300); Zhao, Qingchao (57204514555); Deng, Yunkai (8984596000); Zhang, Zhimin (56382085900); Yu, Weidong (55570004000); Wang, Robert (7405336715)","57210438871; 57234061000; 57221633176; 56888041000; 57192486094; 57220956300; 57204514555; 8984596000; 56382085900; 55570004000; 7405336715","Digital Beamforming Synthetic Aperture Radar (DBSAR): Experiments and Performance Analysis in Support of 16-Channel Airborne X-Band SAR Data","2021","IEEE Transactions on Geoscience and Remote Sensing","59","8","9222283","6784","6798","14","39","10.1109/TGRS.2020.3027691","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111167873&doi=10.1109%2fTGRS.2020.3027691&partnerID=40&md5=5541c06fc9346e1f19b2c20bee1ed941","Article","Final","","Scopus","2-s2.0-85111167873"
"Brockmeyer A.; Voss A.; Wick C.C.; Durakovic N.; Valente M.","Brockmeyer, Alison (37080146900); Voss, Adam (57218479720); Wick, Cameron C. (57189622812); Durakovic, Nedim (54880195200); Valente, Michael (35984510500)","37080146900; 57218479720; 57189622812; 54880195200; 35984510500","Accuracy of an Automated Hearing Aid Fitting Using Real Ear Measures Embedded in a Manufacturer Fitting Software","2021","Journal of the American Academy of Audiology","32","3","20063","157","163","6","1","10.1055/s-0041-1722947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107986999&doi=10.1055%2fs-0041-1722947&partnerID=40&md5=1e77bdb036c41817096a39bf721a1789","Article","Final","","Scopus","2-s2.0-85107986999"
"Valenzuela C.V.; Lichtenhan J.T.; Lefler S.M.; Koka K.; Buchman C.A.; Ortmann A.J.","Valenzuela, Carla V. (56293507000); Lichtenhan, Jeffery T. (8161464400); Lefler, Shannon M. (57219593199); Koka, Kanthaiah (24344097900); Buchman, Craig A. (7003606170); Ortmann, Amanda J. (23974994200)","56293507000; 8161464400; 57219593199; 24344097900; 7003606170; 23974994200","Intracochlear Electrocochleography and Speech Perception Scores in Cochlear Implant Recipients","2021","Laryngoscope","131","10","","E2681","E2688","7","6","10.1002/lary.29629","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106302081&doi=10.1002%2flary.29629&partnerID=40&md5=ab89638ad40d15ba35273190b7a91e73","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85106302081"
"Assefa A.; Girmay G.; Alemayehu T.; Lakew A.","Assefa, Abebe (59624908000); Girmay, Getawey (57224102741); Alemayehu, Tesfaye (57224114643); Lakew, Alemu (57214099349)","59624908000; 57224102741; 57224114643; 57214099349","Performance evaluation and stability analysis of malt barley (Hordeum vulgare L.) varieties for yield and quality traits in Eastern Amhara, Ethiopia","2021","CABI Agriculture and Bioscience","2","1","31","","","","5","10.1186/s43170-021-00051-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142199171&doi=10.1186%2fs43170-021-00051-w&partnerID=40&md5=b50ba3a4964d08218dd904a744eb6632","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85142199171"
"Pett T.; Krieter S.; Thüm T.; Lochau M.; Schaefer I.","Pett, Tobias (57191031948); Krieter, Sebastian (57186595700); Thüm, Thomas (35761739500); Lochau, Malte (24802606700); Schaefer, Ina (55152409100)","57191031948; 57186595700; 35761739500; 24802606700; 55152409100","AutoSMP: An evaluation platform for sampling algorithms","2021","ACM International Conference Proceeding Series","Part F171625-B","","","41","44","3","5","10.1145/3461002.3473073","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115123835&doi=10.1145%2f3461002.3473073&partnerID=40&md5=d151eec501d9f00b6ce099ae3b5ea1dd","Conference paper","Final","","Scopus","2-s2.0-85115123835"
"Freire W.; Tonhão S.; Bonetti T.; Shigenaga M.; Cadette W.; Felizardo F.; Amaral A.; Oliveirajr E.; Colanzi T.","Freire, Willian (57211119979); Tonhão, Simone (57221522684); Bonetti, Tiago (57300299900); Shigenaga, Marcelo (57300120500); Cadette, William (57300300000); Felizardo, Fernando (57299013100); Amaral, Aline (55578188900); Oliveirajr, Edson (57199324461); Colanzi, Thelma (35145339600)","57211119979; 57221522684; 57300299900; 57300120500; 57300300000; 57299013100; 55578188900; 57199324461; 35145339600","On the configuration of multi-objective evolutionary algorithms for PLA design optimization","2021","ACM International Conference Proceeding Series","","","","11","20","9","0","10.1145/3483899.3483905","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117301885&doi=10.1145%2f3483899.3483905&partnerID=40&md5=27ed283d478b768b450a237bedbbed30","Conference paper","Final","","Scopus","2-s2.0-85117301885"
"Miguel H.O.; Condy E.E.; Nguyen T.; Zeytinoglu S.; Blick E.; Bress K.; Khaksari K.; Dashtestani H.; Millerhagen J.; Shahmohammadi S.; Fox N.A.; Gandjbakhche A.","Miguel, Helga O. (56221707100); Condy, Emma E. (57188670093); Nguyen, Thien (57209165800); Zeytinoglu, Selin (57192306684); Blick, Emily (57219150524); Bress, Kimberly (59742211200); Khaksari, Kosar (36241710000); Dashtestani, Hadis (55763009600); Millerhagen, John (57210824446); Shahmohammadi, Sheida (57226815530); Fox, Nathan A. (7201444367); Gandjbakhche, Amir (7004109076)","56221707100; 57188670093; 57209165800; 57192306684; 57219150524; 59742211200; 36241710000; 55763009600; 57210824446; 57226815530; 7201444367; 7004109076","Cerebral hemodynamic response during a live action-observation and action-execution task: A fNIRS study","2021","PLoS ONE","16","8 August","e0253788","","","","5","10.1371/journal.pone.0253788","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112778516&doi=10.1371%2fjournal.pone.0253788&partnerID=40&md5=8a852a8f7636069b31678e6afb361c1b","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85112778516"
"Allodji R.S.; Tucker M.A.; Hawkins M.M.; Le Deley M.-C.; Veres C.; Weathers R.; Howell R.; Winter D.; Haddy N.; Rubino C.; Diallo I.; Little M.P.; Morton L.M.; de Vathaire F.","Allodji, Rodrigue S. (54941395400); Tucker, Margaret A. (7201659716); Hawkins, Michael M. (55558858000); Le Deley, Marie-Cécile (6602476474); Veres, Cristina (36618285900); Weathers, Rita (6602630603); Howell, Rebecca (7201534617); Winter, Dave (7201377540); Haddy, Nadia (6507682038); Rubino, Carole (7004550509); Diallo, Ibrahima (7003502507); Little, Mark P. (26643075100); Morton, Lindsay M. (7006491443); de Vathaire, Florent (7005378719)","54941395400; 7201659716; 55558858000; 6602476474; 36618285900; 6602630603; 7201534617; 7201377540; 6507682038; 7004550509; 7003502507; 26643075100; 7006491443; 7005378719","Role of radiotherapy and chemotherapy in the risk of leukemia after childhood cancer: An international pooled analysis","2021","International Journal of Cancer","148","9","","2079","2089","10","15","10.1002/ijc.33361","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096650408&doi=10.1002%2fijc.33361&partnerID=40&md5=4d18a9a04b8f27617ff5606e6d5ca4b0","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85096650408"
"Martín-Arévalo E.; Guedj C.; Cotton F.; Rode G.; Reilly K.T.; Hadj-Bouziane F.; Pisella L.","Martín-Arévalo, Elisa (55575693900); Guedj, Carole (55928638100); Cotton, François (7201778185); Rode, Gilles (7004576162); Reilly, Karen T. (7004723084); Hadj-Bouziane, Fadila (6505635037); Pisella, Laure (6602808688)","55575693900; 55928638100; 7201778185; 7004576162; 7004723084; 6505635037; 6602808688","Single-Case Neuropsychological Assessment of a Patient with a Posterior Parietal Lesion Using Behavioral Testing and Resting-State fMRI","2021","OBM Neurobiology","5","3","","","","","2","10.21926/obm.neurobiol.2103105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127696430&doi=10.21926%2fobm.neurobiol.2103105&partnerID=40&md5=8c9d48f3a84a56f58ee30ceb3b3cbef0","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85127696430"
"Choo A.; Narayanan S.; Srinivasan R.; Sarkar S.","Choo, Adrian (7004371312); Narayanan, Sriram (36096092700); Srinivasan, Ravi (57213029017); Sarkar, Soumodip (12775528900)","7004371312; 36096092700; 57213029017; 12775528900","Introducing goods innovation, service innovation, or both? Investigating the tension in managing innovation revenue streams for manufacturing and service firms","2021","Journal of Operations Management","67","6","","704","728","24","19","10.1002/joom.1136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102617229&doi=10.1002%2fjoom.1136&partnerID=40&md5=9873c705d1f9ae8d897442b42bf20fd4","Article","Final","","Scopus","2-s2.0-85102617229"
"Yeh C.-Y.; Tsay Y.-S.","Yeh, Chiu-Yu (57219660142); Tsay, Yaw-Shyan (13606019400)","57219660142; 13606019400","Using machine learning to predict indoor acoustic indicators of multi-functional activity centers","2021","Applied Sciences (Switzerland)","11","12","5641","","","","9","10.3390/app11125641","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108787295&doi=10.3390%2fapp11125641&partnerID=40&md5=096aa9473f230651e631bafaa76eb772","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85108787295"
"Basmmi A.B.M.N.; Halim S.A.; Jawawi D.N.A.","Basmmi, Ain Balqis Md Nor (57219287001); Halim, Shahliza Abd (57196449329); Jawawi, Dayang Norhayati Abang (15058008600)","57219287001; 57196449329; 15058008600","Evaluating the Reusability of Core Assets for Service Oriented Product Line: Case Study of Patient Navigation Program (PNP)","2021","Malaysian Journal of Medicine and Health Sciences","17","","","28","33","5","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123686071&partnerID=40&md5=7e3771208f28515d44764417bd88bf04","Article","Final","","Scopus","2-s2.0-85123686071"
"Lindohf R.; Krüger J.; Herzog E.; Berger T.","Lindohf, Robert (57222296351); Krüger, Jacob (57191578129); Herzog, Erik (7005487875); Berger, Thorsten (36607404500)","57222296351; 57191578129; 7005487875; 36607404500","Software product-line evaluation in the large","2021","Empirical Software Engineering","26","2","30","","","","20","10.1007/s10664-020-09913-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102201778&doi=10.1007%2fs10664-020-09913-9&partnerID=40&md5=9e4e5e3e0d4f57882cb7adbd60a01d57","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85102201778"
"Barahimi S.; Einalou Z.; Dadgostar M.","Barahimi, Shekoufe (57202423542); Einalou, Zahra (36986934400); Dadgostar, Mehrdad (26427944700)","57202423542; 36986934400; 26427944700","Evaluation of hemodynamic response function during mental arithmetic task in fNIRS data using GLM method","2021","Neuroscience Informatics","1","1-2","100004","","","","6","10.1016/j.neuri.2021.100004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137150072&doi=10.1016%2fj.neuri.2021.100004&partnerID=40&md5=2c167533758b125ee63ae6441d0ecf6c","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85137150072"
"Bhushan M.; Ángel Galindo Duarte J.; Samant P.; Kumar A.; Negi A.","Bhushan, Megha (57191519623); Ángel Galindo Duarte, José (57221460096); Samant, Piyush (57200368093); Kumar, Ashok (57219035548); Negi, Arun (57196403246)","57191519623; 57221460096; 57200368093; 57219035548; 57196403246","Classifying and resolving software product line redundancies using an ontological first-order logic rule based method","2021","Expert Systems with Applications","168","","114167","","","","29","10.1016/j.eswa.2020.114167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099231625&doi=10.1016%2fj.eswa.2020.114167&partnerID=40&md5=d3d7a804f51c4eeecd20365e7e7d4ad4","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85099231625"
"Huang H.-H.; Peng X.-D.; Liang Y.","Huang, Hai-Hui (56703723100); Peng, Xin-Dong (56379395300); Liang, Yong (58306110900)","56703723100; 56379395300; 58306110900","SPLSN: An efficient tool for survival analysis and biomarker selection","2021","International Journal of Intelligent Systems","36","10","","5845","5865","20","15","10.1002/int.22532","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107795779&doi=10.1002%2fint.22532&partnerID=40&md5=57bebd6e83cb2ecb1907f0c7c6346657","Article","Final","","Scopus","2-s2.0-85107795779"
"Wang L.; Yu J.; Chan K.C.","Wang, Liangliang (57188700605); Yu, Junli (56131115900); Chan, Kam C. (57220003054)","57188700605; 56131115900; 57220003054","Product line transformation, foreign sales, and firm value: Evidence from COVID-19 pandemic governance in urban China","2021","Research in International Business and Finance","58","","101487","","","","4","10.1016/j.ribaf.2021.101487","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109140154&doi=10.1016%2fj.ribaf.2021.101487&partnerID=40&md5=451bef223000fe0f62e4a880ff6b83f4","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85109140154"
"Wang C.; Zhou W.; Ma J.","Wang, Chenqing (57222386673); Zhou, Wenjun (57221256046); Ma, Jianmin (7406202439)","57222386673; 57221256046; 7406202439","Computational analysis of the influence of the perforated plate on sandwich transducer in sound radiation performance","2021","Applied Acoustics","184","","108335","","","","6","10.1016/j.apacoust.2021.108335","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113643229&doi=10.1016%2fj.apacoust.2021.108335&partnerID=40&md5=50a28ad95bb787b38829c967b6185c21","Article","Final","","Scopus","2-s2.0-85113643229"
"Mazur K.; Rzepecki J.; Pietruszewska A.; Wrona S.; Pawelczyk M.","Mazur, Krzysztof (37077860100); Rzepecki, Jaroslaw (57194725346); Pietruszewska, Anna (57204803189); Wrona, Stanislaw (56032800800); Pawelczyk, Marek (35869188600)","37077860100; 57194725346; 57204803189; 56032800800; 35869188600","Vibroacoustical performance analysis of a rigid device casing with piezoelectric shunt damping","2021","Sensors","21","7","2517","","","","3","10.3390/s21072517","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484175&doi=10.3390%2fs21072517&partnerID=40&md5=0f1892b5a5761968db37af48981c2cfb","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85103484175"
"Myerson J.; Tye-Murray N.; Spehar B.; Hale S.; Sommers M.","Myerson, Joel (7004677109); Tye-Murray, Nancy (7004179585); Spehar, Brent (23006733700); Hale, Sandra (7102877074); Sommers, Mitchell (7005844070)","7004677109; 7004179585; 23006733700; 7102877074; 7005844070","Predicting Audiovisual Word Recognition in Noisy Situations: Toward Precision Audiology","2021","Ear and Hearing","42","6","","1656","1667","11","2","10.1097/AUD.0000000000001072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118655860&doi=10.1097%2fAUD.0000000000001072&partnerID=40&md5=a16c5c7f4e8459f0e76911d68423c406","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85118655860"
"Magalhães A.T.M.; Carvalho A.; Tsuji R.K.; Bento R.F.; Goffi-Gomez M.V.S.","Magalhães, Ana Tereza Matos (56649535900); Carvalho, Amanda (57225709033); Tsuji, Robinson Koji (7006233252); Bento, Ricardo Ferreira (7006799388); Goffi-Gomez, Maria Valéria Schmidt (6508191662)","56649535900; 57225709033; 7006233252; 7006799388; 6508191662","Balancing the loudness in speech processors and contralateral hearing aids in users of unilateral cochlear implants","2021","International Archives of Otorhinolaryngology","25","2","","E235","E241","6","2","10.1055/s-0040-1712482","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105460915&doi=10.1055%2fs-0040-1712482&partnerID=40&md5=dd1ca88bb3b60cb8d9398777ac659ecf","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85105460915"
"Van T.N.; Bao L.N.P.; Hung T.L.","Van, Tung Nguyen (57344641000); Bao, Long Nguyen Phan (57345579500); Hung, Tien Le (57345556600)","57344641000; 57345579500; 57345556600","Surveying impacts of adaptive facades on acoustical quality of classrooms","2021","AIP Conference Proceedings","2420","","020002","","","","1","10.1063/5.0068362","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119376531&doi=10.1063%2f5.0068362&partnerID=40&md5=f956068b2495721009c346cdf4d899bc","Conference paper","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85119376531"
