"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Park J.; Kim T.; Seong S.","Park, JaeKwan (55267087100); Kim, TaekKyu (57209878342); Seong, SeungHwan (7006701455)","55267087100; 57209878342; 7006701455","Aging detection of plant control system components using recurrent neural network","2021","Progress in Nuclear Energy","142","","104005","","","","3","10.1016/j.pnucene.2021.104005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117360031&doi=10.1016%2fj.pnucene.2021.104005&partnerID=40&md5=21982724c11b3c59e495d8ed04b5b8ee","Article","Final","","Scopus","2-s2.0-85117360031"
"Mendez I.; Alvarez J.; Barrenetxea D.; Godino L.","Mendez, Ivan (57207521825); Alvarez, Jorge (55520430000); Barrenetxea, David (8620009900); Godino, Leire (57196005262)","57207521825; 55520430000; 8620009900; 57196005262","Improvement of shape error for slender parts in cylindrical traverse grinding by part‐deformation modelling and compensation","2021","Metals","11","12","1990","","","","0","10.3390/met11121990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120826367&doi=10.3390%2fmet11121990&partnerID=40&md5=4ce8f926be140faacd7a0016988f62e7","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85120826367"
"Fang J.; Yang F.; Tong R.; Yu Q.; Dai X.","Fang, Jian (57202766810); Yang, Fan (58659092800); Tong, Rui (50562201400); Yu, Qin (57480702600); Dai, Xiaofeng (57480702700)","57202766810; 58659092800; 50562201400; 57480702600; 57480702700","Fault diagnosis of electric transformers based on infrared image processing and semi-supervised learning","2021","Global Energy Interconnection","4","6","","596","607","11","26","10.1016/j.gloei.2022.01.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125952040&doi=10.1016%2fj.gloei.2022.01.008&partnerID=40&md5=abf987cb8cb9cd45e4d841b6ad4cb19a","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85125952040"
"Manarikkal I.; Elasha F.; Mba D.","Manarikkal, Imthiyas (57208080569); Elasha, Faris (56154940000); Mba, David (6603882782)","57208080569; 56154940000; 6603882782","Diagnostics and prognostics of planetary gearbox using CWT, auto regression (AR) and K-means algorithm","2021","Applied Acoustics","184","","108314","","","","33","10.1016/j.apacoust.2021.108314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112687095&doi=10.1016%2fj.apacoust.2021.108314&partnerID=40&md5=1799a15f538569b9c31cde0c4efce367","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85112687095"
"Wei Y.; Wu Z.; Wang P.; Wang H.; Yang M.; Zeng Z.; Wang X.","Wei, Yanfang (37125598700); Wu, Zhenglei (57968248100); Wang, Peng (56263398500); Wang, Hao (55000995400); Yang, Ming (57208271983); Zeng, Zhihui (34977938300); Wang, Xiaowei (56402351900)","37125598700; 57968248100; 56263398500; 55000995400; 57208271983; 34977938300; 56402351900","Fault detection of VSC based DC distribution network based on CNN and DCGAN; [基于 CNN 与 DCGAN 的柔性直流配电网故障检测]","2021","Meitan Xuebao/Journal of the China Coal Society","46","","","1201","1208","7","2","10.13225/j.cnki.jccs.2021.0898","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126698455&doi=10.13225%2fj.cnki.jccs.2021.0898&partnerID=40&md5=20e361bd82ad0ec15eee32d19719a85d","Article","Final","","Scopus","2-s2.0-85126698455"
"Das T.K.; Ghosh S.; Koley E.","Das, Tanmoy Kanti (7201461588); Ghosh, Subhojit (56824733100); Koley, Ebha (36061264800)","7201461588; 56824733100; 36061264800","Prevention and detection of FDIA on power-network protection scheme using multiple support set","2021","Journal of Information Security and Applications","63","","103054","","","","8","10.1016/j.jisa.2021.103054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120378339&doi=10.1016%2fj.jisa.2021.103054&partnerID=40&md5=817c1caa00d76fa1288d6f65ec4f3f80","Article","Final","","Scopus","2-s2.0-85120378339"
"Bokhari M.U.; Siddiqui M.A.; Ahmad A.","Bokhari, Mohammad Ubaidullah (15070586700); Siddiqui, Md. Ashraf (57192102789); Ahmad, Afaq (7202040461)","15070586700; 57192102789; 7202040461","Integration of Testing Effort Function into Delayed S-Shaped Software Reliability Growth Model with Imperfect Debugging — a Proposed Bokhari Model","2021","Operations Research Forum","2","4","56","","","","3","10.1007/s43069-021-00105-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126292067&doi=10.1007%2fs43069-021-00105-9&partnerID=40&md5=514aec9717dab3348af972e8179fe5fd","Article","Final","","Scopus","2-s2.0-85126292067"
"Sun X.; Tian X.; Wang H.; Wang N.; Lu N.; Song J.","Sun, Xuelei (57220899030); Tian, Xingjun (57210911498); Wang, Hexiang (57322848600); Wang, Nanqing (57323209500); Lu, Ning (57210915362); Song, Jinchuan (56479529500)","57220899030; 57210911498; 57322848600; 57323209500; 57210915362; 56479529500","A new fault diagnosis method for an atypical load current in a metro","2021","International Transactions on Electrical Energy Systems","31","12","e13088","","","","4","10.1002/2050-7038.13088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118482615&doi=10.1002%2f2050-7038.13088&partnerID=40&md5=31e6ed5e193c9388040022bb98cbce43","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85118482615"
"Duan W.; Han X.; Ma L.; Liu S.; Liu W.","Duan, Wei (35229278200); Han, Xu (57693824000); Ma, Liangyu (7403574214); Liu, Shuai (57196071933); Liu, Weiliang (55161671800)","35229278200; 57693824000; 7403574214; 57196071933; 55161671800","Fault prediction of wind turbin wheel system based on Elman neural network; [基于Elman神经网络的风力机风轮子系统故障预警]","2021","Taiyangneng Xuebao/Acta Energiae Solaris Sinica","42","12","","157","162","5","3","10.19912/j.0254-0096.tynxb.2019-1427","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122196178&doi=10.19912%2fj.0254-0096.tynxb.2019-1427&partnerID=40&md5=4208b837efd666a63fc3984502080e77","Article","Final","","Scopus","2-s2.0-85122196178"
"Pandey S.K.; Tripathi A.K.","Pandey, Sushant Kumar (57193136336); Tripathi, Anil Kumar (59029914200)","57193136336; 59029914200","DNNAttention: A deep neural network and attention based architecture for cross project defect number prediction","2021","Knowledge-Based Systems","233","","107541","","","","19","10.1016/j.knosys.2021.107541","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116484334&doi=10.1016%2fj.knosys.2021.107541&partnerID=40&md5=f197448295b13d9c38a76f133e34b6e7","Article","Final","","Scopus","2-s2.0-85116484334"
"Wu P.; Liu Y.; Ferrari R.M.G.; van Wingerden J.-W.","Wu, Ping (56643595700); Liu, Yichao (57103105400); Ferrari, Riccardo M.G. (23569456200); van Wingerden, Jan-Willem (7003353054)","56643595700; 57103105400; 23569456200; 7003353054","Floating offshore wind turbine fault diagnosis via regularized dynamic canonical correlation and fisher discriminant analysis","2021","IET Renewable Power Generation","15","16","","4006","4018","12","8","10.1049/rpg2.12319","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118213823&doi=10.1049%2frpg2.12319&partnerID=40&md5=39feb78885a8d0bac6bcebc5d9b46f99","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85118213823"
"Gao W.; Huang J.","Gao, Wei (57192812316); Huang, Junming (57209326804)","57192812316; 57209326804","Intelligent fault diagnosis method of photovoltaic module via SSELM; [基于SSELM的光伏组件故障智能诊断方法]","2021","Taiyangneng Xuebao/Acta Energiae Solaris Sinica","42","12","","465","470","5","6","10.19912/j.0254-0096.tynxb.2019-1435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122175570&doi=10.19912%2fj.0254-0096.tynxb.2019-1435&partnerID=40&md5=27d9a4e98c6512fe5d802e501e9961c3","Article","Final","","Scopus","2-s2.0-85122175570"
"Elshenawy L.M.; Halawa M.A.; Mahmoud T.A.; Awad H.A.; Abdo M.I.","Elshenawy, Lamiaa M. (35307104600); Halawa, Mohamed A. (57306616600); Mahmoud, Tarek A. (57120634300); Awad, Hamdi. A. (8213333900); Abdo, Mohamed I. (56548453900)","35307104600; 57306616600; 57120634300; 8213333900; 56548453900","Unsupervised machine learning techniques for fault detection and diagnosis in nuclear power plants","2021","Progress in Nuclear Energy","142","","103990","","","","48","10.1016/j.pnucene.2021.103990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117708052&doi=10.1016%2fj.pnucene.2021.103990&partnerID=40&md5=d68794cc5b0e312b73972fef9f4dbb70","Article","Final","","Scopus","2-s2.0-85117708052"
"Govindsamy D.; Georgalli G.A.; Hoosen A.","Govindsamy, D. (57790399600); Georgalli, G.A. (6507237364); Hoosen, A. (57791724900)","57790399600; 6507237364; 57791724900","Leak Detection at Anglo Platinum Converting Process Using Digital Twins","2021","IFAC-PapersOnLine","54","21","","192","197","5","0","10.1016/j.ifacol.2021.12.033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133806970&doi=10.1016%2fj.ifacol.2021.12.033&partnerID=40&md5=53108ecc309836716e973fa0cce70b12","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85133806970"
"Gao Y.; Chen M.; Yu D.","Gao, Yiyuan (57200195742); Chen, Mang (57222388266); Yu, Dejie (7404666295)","57200195742; 57222388266; 7404666295","Semi-supervised graph convolutional network and its application in intelligent fault diagnosis of rotating machinery","2021","Measurement: Journal of the International Measurement Confederation","186","","110084","","","","86","10.1016/j.measurement.2021.110084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118790421&doi=10.1016%2fj.measurement.2021.110084&partnerID=40&md5=638f3ee154eec24a898e25de446c77b0","Article","Final","","Scopus","2-s2.0-85118790421"
"Fentaye A.D.; Zaccaria V.; Kyprianidis K.","Fentaye, Amare Desalegn (57191193996); Zaccaria, Valentina (56380130600); Kyprianidis, Konstantinos (8155570800)","57191193996; 56380130600; 8155570800","Aircraft engine performance monitoring and diagnostics based on deep convolutional neural networks","2021","Machines","9","12","337","","","","37","10.3390/machines9120337","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121681459&doi=10.3390%2fmachines9120337&partnerID=40&md5=5d4ce03012c25a8bddf6e08ea5448f64","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85121681459"
"Xu F.; Hu L.; Jia T.; Du S.","Xu, Fujing (56739670600); Hu, Linghua (57221531412); Jia, Tingwei (57369038700); Du, Shaocheng (57370324100)","56739670600; 57221531412; 57369038700; 57370324100","Impact feature recognition method for non-stationary signals based on variational modal decomposition noise reduction and support vector machine optimized by whale optimization algorithm","2021","Review of Scientific Instruments","92","12","125102","","","","11","10.1063/5.0065197","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120935778&doi=10.1063%2f5.0065197&partnerID=40&md5=b591de5268827fa8c203bcbaeeb8a4ae","Article","Final","","Scopus","2-s2.0-85120935778"
"Akpudo U.E.; Hur J.-W.","Akpudo, Ugochukwu Ejike (57215877066); Hur, Jang-Wook (36639979300)","57215877066; 36639979300","A wavelet-based diagnostic framework for crd engine injection systems under emulsified fuel conditions","2021","Electronics (Switzerland)","10","23","2922","","","","1","10.3390/electronics10232922","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119652160&doi=10.3390%2felectronics10232922&partnerID=40&md5=e72541dab5508cd4ed61ebc75215abc5","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85119652160"
"Tang Z.; Zou H.; Shen H.; Wu S.","Tang, Zhiyin (7403305713); Zou, Hailong (57423083700); Shen, Huijie (35071863500); Wu, Shasha (57422044100)","7403305713; 57423083700; 35071863500; 57422044100","Study on acoustic fault diagnosis of underwater vehicle auxiliary machineries","2021","Vibroengineering Procedia","39","","","94","100","6","0","10.21595/vp.2021.22229","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123314796&doi=10.21595%2fvp.2021.22229&partnerID=40&md5=83721b0666637d811de602381ac1c4db","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85123314796"
"Zhang H.; Wu M.; Chen S.","Zhang, HaoDong (59290884200); Wu, Mei (57205079918); Chen, SiYuan (57748917400)","59290884200; 57205079918; 57748917400","Research on Aero-engine Fault Diagnosis Based on Meta- learning","2021","ACM International Conference Proceeding Series","","","","334","339","5","0","10.1145/3518781.3519239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132134019&doi=10.1145%2f3518781.3519239&partnerID=40&md5=7c57ce91bcc87f4d3c10d43254eda7ee","Conference paper","Final","","Scopus","2-s2.0-85132134019"
"Cui P.; Li G.; Zhang Q.; Fan M.; Zhang Y.","Cui, Puyi (57424220900); Li, Guoli (59454514300); Zhang, Qian (57201243566); Fan, Minghao (8959548500); Zhang, Yunyong (57423626700)","57424220900; 59454514300; 57201243566; 8959548500; 57423626700","A fault arc detection method of a small current grounding system based on VMD-CNN; [基于VMD-CNN的小电流接地系统故障电弧检测方法研究]","2021","Dianli Xitong Baohu yu Kongzhi/Power System Protection and Control","49","23","","18","25","7","11","10.19783/j.cnki.pspc.211222","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123364294&doi=10.19783%2fj.cnki.pspc.211222&partnerID=40&md5=186445c05c3294ab27bcf5ad9197ab93","Article","Final","","Scopus","2-s2.0-85123364294"
"Brito L.C.; Susto G.A.; Brito J.N.; Duarte M.A.V.","Brito, Lucas Costa (57218514807); Susto, Gian Antonio (54382424500); Brito, Jorge Nei (24767726800); Duarte, Marcus Antonio Viana (25622981900)","57218514807; 54382424500; 24767726800; 25622981900","Fault detection of bearing: An unsupervised machine learning approach exploiting feature extraction and dimensionality reduction","2021","Informatics","8","4","85","","","","19","10.3390/informatics8040085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121399133&doi=10.3390%2finformatics8040085&partnerID=40&md5=860cb7408898ad22569655d052722db7","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85121399133"
"Zhang H.; Li C.; Li D.; Zhang Y.; Peng W.","Zhang, Hanyuan (56029010100); Li, Chengdong (16175211600); Li, Ding (57281592500); Zhang, Yunchu (36995159200); Peng, Wei (57192101142)","56029010100; 16175211600; 57281592500; 36995159200; 57192101142","Fault detection and diagnosis of the air handling unit via an enhanced kernel slow feature analysis approach considering the time-wise and batch-wise dynamics","2021","Energy and Buildings","253","","111467","","","","47","10.1016/j.enbuild.2021.111467","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115931913&doi=10.1016%2fj.enbuild.2021.111467&partnerID=40&md5=764a00429eb8c6de9370baf60fabd6c1","Article","Final","","Scopus","2-s2.0-85115931913"
"Li F.; Li L.; Peng Y.","Li, Fuxing (57215859596); Li, Luxi (57215857944); Peng, You (57391751000)","57215859596; 57215857944; 57391751000","Research on Digital Twin and Collaborative Cloud and Edge Computing Applied in Operations and Maintenance in Wind Turbines of Wind Power Farm","2021","Advances in Transdisciplinary Engineering","17","","","80","92","12","6","10.3233/ATDE210263","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122024088&doi=10.3233%2fATDE210263&partnerID=40&md5=3df3bb69ae42187d9dd1f5aa5108bddc","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85122024088"
"Hong C.; Lian S.-T.; Guo M.-F.; Gao W.","Hong, Cui (8860925400); Lian, Shu-Ting (57406528900); Guo, Mou-Fa (8860925800); Gao, Wei (57192812316)","8860925400; 57406528900; 8860925800; 57192812316","Application of empirical wavelet transform in fault detection of DC distribution system; [经验小波变换在直流配电系统故障检测中的应用]","2021","Dianji yu Kongzhi Xuebao/Electric Machines and Control","25","12","","65","74","9","5","10.15938/j.emc.2021.12.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122568614&doi=10.15938%2fj.emc.2021.12.008&partnerID=40&md5=686305c9df9d9d4074ab0dfb230af7e0","Article","Final","","Scopus","2-s2.0-85122568614"
"Shcherbatov I.; Lisin E.; Rogalev A.; Tsurikov G.; Dvořák M.; Strielkowski W.","Shcherbatov, Ivan (55931029500); Lisin, Evgeny (55540222300); Rogalev, Andrey (34980078500); Tsurikov, Grigory (57212307524); Dvořák, Marek (57215016152); Strielkowski, Wadim (36620065300)","55931029500; 55540222300; 34980078500; 57212307524; 57215016152; 36620065300","Power equipment defects prediction based on the joint solution of classification and regression problems using machine learning methods","2021","Electronics (Switzerland)","10","24","3145","","","","13","10.3390/electronics10243145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121302627&doi=10.3390%2felectronics10243145&partnerID=40&md5=1c225b38d131eab87ba67cb7502f3e39","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85121302627"
"Miao J.; Wang J.; Miao Q.","Miao, Jianguo (56666708600); Wang, Jianyu (57206675800); Miao, Qiang (55572424500)","56666708600; 57206675800; 55572424500","An Enhanced Multifeature Fusion Method for Rotating Component Fault Diagnosis in Different Working Conditions","2021","IEEE Transactions on Reliability","70","4","","1611","1620","9","43","10.1109/TR.2021.3117732","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118647796&doi=10.1109%2fTR.2021.3117732&partnerID=40&md5=efd5c04b7ea32b66b08140cd5eddfabc","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85118647796"
"Wang Y.-Z.; Zhao W.; Xu H.-Y.; Liu J.-Y.","Wang, Ya-Zhao (57402669900); Zhao, Wei (59601633000); Xu, Hai-Yang (55493786100); Liu, Jian-Ye (55966725800)","57402669900; 59601633000; 55493786100; 55966725800","Multiple Navigation Sensor Fault Diagnose Research Based on Multi-stage Attention Mechanism; [基于多阶段注意力机制的多种导航传感器故障识别研究]","2021","Zidonghua Xuebao/Acta Automatica Sinica","47","12","","2784","2790","6","1","10.16383/j.aas.c190435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122391020&doi=10.16383%2fj.aas.c190435&partnerID=40&md5=c4c9e3cbfff635833810aedc113435cc","Article","Final","","Scopus","2-s2.0-85122391020"
"Omran A.H.; Said D.M.; Hussin S.M.; Abdulhussain S.H.; Samet H.","Omran, Alaa Hamza (57202959508); Said, Dalila Mat (57195629038); Hussin, Siti Maherah (56178323400); Abdulhussain, Sadiq H. (57193955075); Samet, Haider (7007166589)","57202959508; 57195629038; 56178323400; 57193955075; 7007166589","Utilizing different types of deep learning models for classification of series arc in photovoltaics systems","2021","Computers and Electrical Engineering","96","","107478","","","","11","10.1016/j.compeleceng.2021.107478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116944879&doi=10.1016%2fj.compeleceng.2021.107478&partnerID=40&md5=360ff1285343a39bbe9e617c836b1bbc","Article","Final","","Scopus","2-s2.0-85116944879"
"Deng F.; Ding H.; Hao R.","Deng, Feiyue (56158397800); Ding, Hao (57220823868); Hao, Rujiang (15762315700)","56158397800; 57220823868; 15762315700","Fault diagnosis of rotating machinery based on residual neural network with multi-scale feature fusion; [基于多尺度特征融合残差神经网络的旋转机械故障诊断]","2021","Zhendong yu Chongji/Journal of Vibration and Shock","40","24","","22","28and35","2813","10","10.13465/j.cnki.jvs.2021.24.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122080267&doi=10.13465%2fj.cnki.jvs.2021.24.003&partnerID=40&md5=6da7bdf0a76f7be198b334ebd0c73c8a","Article","Final","","Scopus","2-s2.0-85122080267"
"Gao J.; Hu J.; Gong D.; Fang Y.; Liu X.; He W.; Jin L.; Zheng F.; Li H.","Gao, Jiangang (57221394290); Hu, Jin (57371885900); Gong, Daoyong (57221906943); Fang, Yanfei (57195414949); Liu, Xiao (57371581000); He, Wangquan (37050732800); Jin, Lifeng (36069446300); Zheng, Fang (57211738899); Li, Hongliang (57194035202)","57221394290; 57371885900; 57221906943; 57195414949; 57371581000; 37050732800; 36069446300; 57211738899; 57194035202","Design and Analysis of Reliability and Availability on Sunway TaihuLight; [神威太湖之光可靠性及可用性设计与分析]","2021","Jisuanji Yanjiu yu Fazhan/Computer Research and Development","58","12","","2696","2707","11","3","10.7544/issn1000-1239.2021.20200967","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121140123&doi=10.7544%2fissn1000-1239.2021.20200967&partnerID=40&md5=c4878d5f4a2180246ad9a2a08312acf6","Article","Final","","Scopus","2-s2.0-85121140123"
