"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Jensen S.M.; Akhter M.J.; Azim S.; Rasmussen J.","Jensen, Signe M. (36016836200); Akhter, Muhammad Javaid (14624833500); Azim, Saiful (57207910778); Rasmussen, Jesper (7402620431)","36016836200; 14624833500; 57207910778; 7402620431","The predictive power of regression models to determine grass weed infestations in cereals based on drone imagery—statistical and practical aspects","2021","Agronomy","11","11","2277","","","","5","10.3390/agronomy11112277","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119655203&doi=10.3390%2fagronomy11112277&partnerID=40&md5=e1ecc28e86e071d550ab8315927d76a5","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85119655203"
"Wenninger S.; Wiethe C.","Wenninger, Simon (57219027920); Wiethe, Christian (57218288747)","57219027920; 57218288747","Benchmarking Energy Quantification Methods to Predict Heating Energy Performance of Residential Buildings in Germany","2021","Business and Information Systems Engineering","63","3","","223","242","19","28","10.1007/s12599-021-00691-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102462165&doi=10.1007%2fs12599-021-00691-2&partnerID=40&md5=4a75cb33a456a2ba81ac32fb6e6dac35","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85102462165"
"Schäfer A.; Becker M.; Andres M.; Kistenfeger T.; Rohlf F.","Schäfer, Andreas (57220892737); Becker, Martin (56669195900); Andres, Markus (35219616800); Kistenfeger, Tim (57266136900); Rohlf, Florian (57508033900)","57220892737; 56669195900; 35219616800; 57266136900; 57508033900","Variability realization in model-based system engineering using software product line techniques: An industrial perspective","2021","ACM International Conference Proceeding Series","Part F171624-A","","","25","34","9","11","10.1145/3461001.3473060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115296723&doi=10.1145%2f3461001.3473060&partnerID=40&md5=e37d7bc403e6c83ba3b0418f711eef3a","Conference paper","Final","","Scopus","2-s2.0-85115296723"
"Cui L.-B.; Fu Y.-F.; Liu L.; Wu X.-S.; Xi Y.-B.; Wang H.-N.; Qin W.; Yin H.","Cui, Long-Biao (45361025800); Fu, Yu-Fei (57221371185); Liu, Lin (58372369200); Wu, Xu-Sha (57217034516); Xi, Yi-Bin (55533402000); Wang, Hua-Ning (35109844400); Qin, Wei (57203883676); Yin, Hong (7403114096)","45361025800; 57221371185; 58372369200; 57217034516; 55533402000; 35109844400; 57203883676; 7403114096","Baseline structural and functional magnetic resonance imaging predicts early treatment response in schizophrenia with radiomics strategy","2021","European Journal of Neuroscience","53","6","","1961","1975","14","28","10.1111/ejn.15046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099497737&doi=10.1111%2fejn.15046&partnerID=40&md5=fa423c3b6841310781e8be54ef0a7b8d","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85099497737"
"Fischer S.; Ramler R.; Klammer C.; Rabiser R.","Fischer, Stefan (56683898500); Ramler, Rudolf (23095597800); Klammer, Claus (24823007200); Rabiser, Rick (16029658700)","56683898500; 23095597800; 24823007200; 16029658700","Testing of Highly Configurable Cyber-Physical Systems A Multiple Case Study","2021","ACM International Conference Proceeding Series","","","3442411","","","","7","10.1145/3442391.3442411","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101067576&doi=10.1145%2f3442391.3442411&partnerID=40&md5=f156823df0d4da96e90c3cbfb5355e6d","Conference paper","Final","","Scopus","2-s2.0-85101067576"
"Camargo L.; Fantin L.; Lobão G.; Figueiredo T.; Bonifacio R.; Gomes K.; Teixeira L.","Camargo, Leomar (57295928600); Fantin, Luisa (57203223979); Lobão, Gabriel (57297179700); Figueiredo, Thiago (57296465400); Bonifacio, Rodrigo (23003728900); Gomes, Karine (57207250462); Teixeira, Leopoldo (36610918500)","57295928600; 57203223979; 57297179700; 57296465400; 23003728900; 57207250462; 36610918500","Evolving Delta-Oriented Product Lines: A Case Study on Feature Interaction, Safe and Partially Safe Evolution","2021","ACM International Conference Proceeding Series","","","","95","104","9","1","10.1145/3474624.3474645","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117096976&doi=10.1145%2f3474624.3474645&partnerID=40&md5=3d8a9ebce08bd42e14fb195c58269254","Conference paper","Final","","Scopus","2-s2.0-85117096976"
"Horcas J.-M.; Galindo J.A.; Heradio R.; Fernandez-Amoros D.; Benavides D.","Horcas, Jose-Miguel (55947780300); Galindo, José A. (55702520851); Heradio, Ruben (26421131300); Fernandez-Amoros, David (36245122300); Benavides, David (22333640600)","55947780300; 55702520851; 26421131300; 36245122300; 22333640600","Monte Carlo tree search for feature model analyses: A general framework for decision-making","2021","ACM International Conference Proceeding Series","Part F171624-A","","","190","201","11","8","10.1145/3461001.3471146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115328754&doi=10.1145%2f3461001.3471146&partnerID=40&md5=fcc35840937480ca71ba4de6a449fb2a","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85115328754"
"Misono Y.; Kuboyama T.; Moriyoshi Y.; Yamada T.","Misono, Y. (57224358499); Kuboyama, T. (36094233800); Moriyoshi, Y. (7006131388); Yamada, T. (55677588900)","57224358499; 36094233800; 7006131388; 55677588900","Improvement in accuracy of engine cycle simulations by using a turbocharger prediction model instead of measured efficiency map","2021","Journal of Physics: Conference Series","1909","1","012027","","","","1","10.1088/1742-6596/1909/1/012027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107446411&doi=10.1088%2f1742-6596%2f1909%2f1%2f012027&partnerID=40&md5=6324065e4b5d89b1f6a5fa3ad02354ef","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85107446411"
"Zheng L.; Hou Y.; Zhang T.; Pan X.","Zheng, Lu (57194288454); Hou, Yongping (15077878200); Zhang, Tao (55547106165); Pan, Xiangmin (55710118500)","57194288454; 15077878200; 55547106165; 55710118500","Performance prediction of fuel cells using long short-term memory recurrent neural network","2021","International Journal of Energy Research","45","6","","9141","9161","20","38","10.1002/er.6443","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099443609&doi=10.1002%2fer.6443&partnerID=40&md5=ef5da4533a0f3713da6a2d1806bd991f","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85099443609"
"Fortz S.","Fortz, Sophie (57219119934)","57219119934","LIFTS: Learning featured transition systems","2021","ACM International Conference Proceeding Series","Part F171625-B","","","1","6","5","6","10.1145/3461002.3473066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115186006&doi=10.1145%2f3461002.3473066&partnerID=40&md5=2a0962da56b0eb26a55138e2cae32321","Conference paper","Final","","Scopus","2-s2.0-85115186006"
"Yoon J.; Choi E.; Min K.","Yoon, Jonghoon (57346925500); Choi, Eunseong (57223809823); Min, Kyoungmin (57188728541)","57346925500; 57223809823; 57188728541","Adaptive Learning Framework in Prediction and Validation of Gibbs Free Energy for Inorganic Crystalline Solids","2021","Journal of Physical Chemistry A","125","46","","10103","10110","7","7","10.1021/acs.jpca.1c05292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119440356&doi=10.1021%2facs.jpca.1c05292&partnerID=40&md5=0529cc78ec07ee589ad09900c4634a4e","Article","Final","","Scopus","2-s2.0-85119440356"
"Larsson H.; Taghia J.; Moradi F.; Johnsson A.","Larsson, Hannes (57226824319); Taghia, Jalil (24825655500); Moradi, Farnaz (39861987100); Johnsson, Andreas (8291681900)","57226824319; 24825655500; 39861987100; 8291681900","Source Selection in Transfer Learning for Improved Service Performance Predictions","2021","2021 IFIP Networking Conference, IFIP Networking 2021","","","9472818","","","","14","10.23919/IFIPNetworking52078.2021.9472818","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112803429&doi=10.23919%2fIFIPNetworking52078.2021.9472818&partnerID=40&md5=ecb9084251a82e241e8c4f67d7fb102c","Conference paper","Final","","Scopus","2-s2.0-85112803429"
"Ter Beek M.H.; Mazzanti F.; Damiani F.; Paolini L.; Scarso G.; Lienhardt M.","Ter Beek, Maurice H. (8382048200); Mazzanti, Franco (23480149100); Damiani, Ferruccio (8072103800); Paolini, Luca (6602743423); Scarso, Giordano (57262810500); Lienhardt, Michael (23485786600)","8382048200; 23480149100; 8072103800; 6602743423; 57262810500; 23485786600","Static analysis and family-based model checking of featured transition systems with VMC","2021","ACM International Conference Proceeding Series","Part F171625-B","","","24","27","3","3","10.1145/3461002.3473071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115163746&doi=10.1145%2f3461002.3473071&partnerID=40&md5=40d44df3a52fbc4540f07e6b116fd77a","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85115163746"
"Jeong N.; Chung T.-H.; Tong T.","Jeong, Nohyeong (57218511387); Chung, Tai-Heng (57234469500); Tong, Tiezheng (37110296600)","57218511387; 57234469500; 37110296600","Predicting Micropollutant Removal by Reverse Osmosis and Nanofiltration Membranes: Is Machine Learning Viable?","2021","Environmental Science and Technology","55","16","","11348","11359","11","80","10.1021/acs.est.1c04041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113672859&doi=10.1021%2facs.est.1c04041&partnerID=40&md5=d266dacb293a237eb5afec54543c156d","Article","Final","","Scopus","2-s2.0-85113672859"
"Zhang J.; Guo W.; Song B.; Zhuo Y.; Zhang Y.","Zhang, Jinxi (7601352939); Guo, Wangda (57223891147); Song, Bo (57673429400); Zhuo, Yongchang (57223884197); Zhang, Yangguang (57223903674)","7601352939; 57223891147; 57673429400; 57223884197; 57223903674","Performance Prediction of Asphalt Pavement Based on Random Forest; [基于随机森林的沥青路面性能预测]","2021","Beijing Gongye Daxue Xuebao/Journal of Beijing University of Technology","47","11","","1256","1263","7","12","10.11936/bjutxb2020020010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118969723&doi=10.11936%2fbjutxb2020020010&partnerID=40&md5=5ac6b85fae8a42507d5cd3d094605b73","Article","Final","","Scopus","2-s2.0-85118969723"
"Wang Y.; Li S.; Wu X.; Zhang Y.; Li B.; Gao L.","Wang, Yuan (57225158468); Li, Shuquan (24481902700); Wu, Xiuyu (56809609600); Zhang, Yan (59292509100); Li, Baoluo (57215035284); Gao, Lei (59443371900)","57225158468; 24481902700; 56809609600; 59292509100; 57215035284; 59443371900","Using sustainable performance prediction in data-scarce scenarios: A study of park-level integrated microgrid projects in Tianjin, China","2021","Journal of Cleaner Production","304","","127042","","","","2","10.1016/j.jclepro.2021.127042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104579458&doi=10.1016%2fj.jclepro.2021.127042&partnerID=40&md5=58a020f5240cf0b6b01c34a2fad5aea7","Article","Final","","Scopus","2-s2.0-85104579458"
"Bittner P.M.; Schultheiß A.; Thüm T.; Kehrer T.; Young J.M.; Linsbauer L.","Bittner, Paul Maximilian (57210910211); Schultheiß, Alexander (57195721360); Thüm, Thomas (35761739500); Kehrer, Timo (25960845900); Young, Jeffrey M. (57201779053); Linsbauer, Lukas (55853897300)","57210910211; 57195721360; 35761739500; 25960845900; 57201779053; 55853897300","Feature trace recording","2021","ESEC/FSE 2021 - Proceedings of the 29th ACM Joint Meeting European Software Engineering Conference and Symposium on the Foundations of Software Engineering","","","","1007","1020","13","14","10.1145/3468264.3468531","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116297563&doi=10.1145%2f3468264.3468531&partnerID=40&md5=d088fe5d2c877604e73d54f0237387b1","Conference paper","Final","","Scopus","2-s2.0-85116297563"
"Su M.-Y.; Lin W.-C.; Kuo Y.-T.; Li C.-M.; Fang E.J.-W.; Hsueh S.S.-Y.","Su, Min-Yan (57204962699); Lin, Wei-Chen (58391612400); Kuo, Yen-Ting (57223971662); Li, Chien-Mo (36064367900); Fang, Eric Jia-Wei (56583877200); Hsueh, Sung S.-Y. (56134351800)","57204962699; 58391612400; 57223971662; 36064367900; 56583877200; 56134351800","Chip Performance Prediction Using Machine Learning Techniques","2021","2021 International Symposium on VLSI Design, Automation and Test, VLSI-DAT 2021 - Proceedings","","","9427338","","","","7","10.1109/VLSI-DAT52063.2021.9427338","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106566003&doi=10.1109%2fVLSI-DAT52063.2021.9427338&partnerID=40&md5=941d6f0f6ad68a394d63a357d040f753","Conference paper","Final","","Scopus","2-s2.0-85106566003"
"Velez M.; Jamshidi P.; Siegmund N.; Apel S.; Kastner C.","Velez, Miguel (57197252423); Jamshidi, Pooyan (34880055700); Siegmund, Norbert (25825645900); Apel, Sven (8725218400); Kastner, Christian (35547901100)","57197252423; 34880055700; 25825645900; 8725218400; 35547901100","White-box analysis over machine learning: Modeling performance of configurable systems","2021","Proceedings - International Conference on Software Engineering","","","","1072","1084","12","43","10.1109/ICSE43902.2021.00100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101950822&doi=10.1109%2fICSE43902.2021.00100&partnerID=40&md5=0f05f1f4ed13923247bb77c8750779a1","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85101950822"
"Liu B.; Akinsolu M.O.; Song C.; Hua Q.; Excell P.; Xu Q.; Huang Y.; Imran M.A.","Liu, Bo (55574233886); Akinsolu, Mobayode O. (56964309900); Song, Chaoyun (58605114400); Hua, Qiang (57203748383); Excell, Peter (7006824457); Xu, Qian (56486461700); Huang, Yi (35596180300); Imran, Muhammad Ali (58153251900)","55574233886; 56964309900; 58605114400; 57203748383; 7006824457; 56486461700; 35596180300; 58153251900","An Efficient Method for Complex Antenna Design Based on a Self Adaptive Surrogate Model-Assisted Optimization Technique","2021","IEEE Transactions on Antennas and Propagation","69","4","9328181","2302","2315","13","72","10.1109/TAP.2021.3051034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099729727&doi=10.1109%2fTAP.2021.3051034&partnerID=40&md5=5da99dd61dbf21e0106da4d7978d1a31","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85099729727"
"Kim T.; Kwon S.; Kwon Y.","Kim, Taeyoon (55696501800); Kwon, Soonchul (14062246600); Kwon, Yongju (57196436921)","55696501800; 14062246600; 57196436921","Prediction of wave transmission characteristics of low-crested structures with comprehensive analysis of machine learning","2021","Sensors","21","24","8192","","","","9","10.3390/s21248192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120777086&doi=10.3390%2fs21248192&partnerID=40&md5=b3868cfafdbdf41d35ca17fb2bdf6c7c","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85120777086"
"Tchakounté H.; Fapi C.B.N.; Tchakounte D.; Kamta M.; Haman-Djalo; Woafo P.","Tchakounté, Hyacinthe (57216673524); Fapi, Claude Bertin Nzoundja (57216673406); Tchakounte, Dimitri (57436242400); Kamta, Martin (55553826500); Haman-Djalo (55184033200); Woafo, Paul (7004484471)","57216673524; 57216673406; 57436242400; 55553826500; 55184033200; 7004484471","Performance Predictions Accuracy of a Smart Sun Tracking System for Photovoltaic Applications","2021","International Journal of Renewable Energy Research","11","4","","1994","2008","14","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123897408&partnerID=40&md5=85b0e66692c6cbcd1b411f941639ccd1","Article","Final","","Scopus","2-s2.0-85123897408"
"Acher M.; Perrouin G.; Cordy M.","Acher, Mathieu (35758465800); Perrouin, Gilles (8248069000); Cordy, Maxime (55035833600)","35758465800; 8248069000; 55035833600","BURST: A benchmarking platform for uniform random sampling techniques","2021","ACM International Conference Proceeding Series","Part F171625-B","","","36","40","4","6","10.1145/3461002.3473070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115162726&doi=10.1145%2f3461002.3473070&partnerID=40&md5=0222975ed5c179f5eaf9a56649e05c95","Conference paper","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85115162726"
"Böttcher M.; Fuchs A.; Leichsenring F.; Graf W.; Kaliske M.","Böttcher, Maria (57222024023); Fuchs, Alexander (57218827479); Leichsenring, Ferenc (56646137100); Graf, Wolfgang (25822409800); Kaliske, Michael (7003712085)","57222024023; 57218827479; 56646137100; 25822409800; 7003712085","ELSA: An efficient, adaptive Ensemble Learning-based Sampling Approach","2021","Advances in Engineering Software","154","","102974","","","","9","10.1016/j.advengsoft.2021.102974","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100989962&doi=10.1016%2fj.advengsoft.2021.102974&partnerID=40&md5=842ade20ab4d1b81e56452b1b1a086d2","Article","Final","","Scopus","2-s2.0-85100989962"
"Haider M.; Elbel S.","Haider, Muhammad (57216550478); Elbel, Stefan (6506829776)","57216550478; 6506829776","Development of ejector performance map for predicting fixed-geometry two-phase ejector performance for wide range of operating conditions; [Développement d'une carte de performance pour prédire la performance d'un éjecteur diphasique à géométrie fixe pour une large gamme de conditions de fonctionnement]","2021","International Journal of Refrigeration","128","","","232","241","9","12","10.1016/j.ijrefrig.2021.03.022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106907182&doi=10.1016%2fj.ijrefrig.2021.03.022&partnerID=40&md5=8cacd8ee4fc690e0d981c6469d5f6c33","Article","Final","","Scopus","2-s2.0-85106907182"
"Loiseau T.; Arrouays D.; Richer-de-Forges A.C.; Lagacherie P.; Ducommun C.; Minasny B.","Loiseau, Thomas (57207914882); Arrouays, Dominique (56219338800); Richer-de-Forges, Anne C. (53064602500); Lagacherie, Philippe (6601984338); Ducommun, Christophe (57221618642); Minasny, Budiman (6701436325)","57207914882; 56219338800; 53064602500; 6601984338; 57221618642; 6701436325","Density of soil observations in digital soil mapping: A study in the Mayenne region, France","2021","Geoderma Regional","24","","e00358","","","","36","10.1016/j.geodrs.2021.e00358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099629519&doi=10.1016%2fj.geodrs.2021.e00358&partnerID=40&md5=6877676d61616154b4b73a3c61803ad5","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85099629519"
"Mazzeo D.; Herdem M.S.; Matera N.; Bonini M.; Wen J.Z.; Nathwani J.; Oliveti G.","Mazzeo, Domenico (56400766000); Herdem, Münür Sacit (55983128200); Matera, Nicoletta (57053435800); Bonini, Matteo (57224644501); Wen, John Z. (9274171100); Nathwani, Jatin (35366959800); Oliveti, Giuseppe (6701322028)","56400766000; 55983128200; 57053435800; 57224644501; 9274171100; 35366959800; 6701322028","Artificial intelligence application for the performance prediction of a clean energy community","2021","Energy","232","","120999","","","","90","10.1016/j.energy.2021.120999","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108119408&doi=10.1016%2fj.energy.2021.120999&partnerID=40&md5=d60a650ac2a90ec2b9e05133ee171389","Article","Final","","Scopus","2-s2.0-85108119408"
"Zayed M.E.; Zhao J.; Li W.; Elsheikh A.H.; Elaziz M.A.","Zayed, Mohamed E. (57110025400); Zhao, Jun (56154619700); Li, Wenjia (57194382794); Elsheikh, Ammar H. (57191973236); Elaziz, Mohamed Abd (57195591068)","57110025400; 56154619700; 57194382794; 57191973236; 57195591068","A hybrid adaptive neuro-fuzzy inference system integrated with equilibrium optimizer algorithm for predicting the energetic performance of solar dish collector","2021","Energy","235","","121289","","","","63","10.1016/j.energy.2021.121289","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109105737&doi=10.1016%2fj.energy.2021.121289&partnerID=40&md5=0413ccec9ddfb3aeb0088407ac4672a1","Article","Final","","Scopus","2-s2.0-85109105737"
"Hu Z.; Li D.; Zhang D.; Zhang Y.; Peng B.","Hu, Zhiyao (56703911800); Li, Dongsheng (57204110845); Zhang, Dongxiang (34267886900); Zhang, Yiming (35323554100); Peng, Baoyun (57202807118)","56703911800; 57204110845; 34267886900; 35323554100; 57202807118","Optimizing Resource Allocation for Data-Parallel Jobs Via GCN-Based Prediction","2021","IEEE Transactions on Parallel and Distributed Systems","32","9","9337194","2188","2201","13","6","10.1109/TPDS.2021.3055019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100491297&doi=10.1109%2fTPDS.2021.3055019&partnerID=40&md5=bffd1225f247f23d73d064d034fc8a63","Article","Final","","Scopus","2-s2.0-85100491297"
"Zhao X.; Zhao X.; Huang M.; Zhu Q.","Zhao, Xin (55365895400); Zhao, Xiaokang (57217081319); Huang, Min (56693346000); Zhu, Qibing (8906634600)","55365895400; 57217081319; 56693346000; 8906634600","An uncertainty sampling strategy based model updating method for soluble solid content and firmness prediction of apples from different years","2021","Chemometrics and Intelligent Laboratory Systems","217","","104426","","","","14","10.1016/j.chemolab.2021.104426","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115248239&doi=10.1016%2fj.chemolab.2021.104426&partnerID=40&md5=b74c47c9a6170cc86739a7746b76bba7","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85115248239"
