"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Kaltenecker C.; Grebhahn A.; Siegmund N.; Guo J.; Apel S.","Kaltenecker, Christian (57211018678); Grebhahn, Alexander (42161301000); Siegmund, Norbert (25825645900); Guo, Jianmei (55550120500); Apel, Sven (8725218400)","57211018678; 42161301000; 25825645900; 55550120500; 8725218400","Distance-Based Sampling of Software Configuration Spaces","2020","Lecture Notes in Informatics (LNI), Proceedings - Series of the Gesellschaft fur Informatik (GI)","P-300","","","61","64","3","2","10.18420/SE2020_17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138680922&doi=10.18420%2fSE2020_17&partnerID=40&md5=d038285559fb3da6f9196361dfc530c5","Conference paper","Final","","Scopus","2-s2.0-85138680922"
"Al-Hajjaji M.; Meinicke J.; Krieter S.; Schröter R.; Thüm T.; Leich T.; Saake G.","Al-Hajjaji, Mustafa (57204343420); Meinicke, Jens (55292756600); Krieter, Sebastian (57186595700); Schröter, Reimar (42161869000); Thüm, Thomas (35761739500); Leich, Thomas (13005454000); Saake, Gunter (7004621677)","57204343420; 55292756600; 57186595700; 42161869000; 35761739500; 13005454000; 7004621677","Tool demo: Testing configurable systems with FeatureIDE","2016","ACM SIGPLAN Notices","52","3","","173","177","4","7","10.1145/2993236.2993254","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084174792&doi=10.1145%2f2993236.2993254&partnerID=40&md5=e6369cc2c16d9af98dc990f4ff62a8f5","Article","Final","","Scopus","2-s2.0-85084174792"
"Braz L.; Gheyi R.; Mongiovi M.; Ribeiro M.; Medeiros F.; Teixeira L.","Braz, Larissa (57517344000); Gheyi, Rohit (8365747700); Mongiovi, Melina (54395969100); Ribeiro, Márcio (57199329234); Medeiros, Flávio (55955340500); Teixeira, Leopoldo (36610918500)","57517344000; 8365747700; 54395969100; 57199329234; 55955340500; 36610918500","A change-centric approach to compile configurable systems with #ifdefs","2016","GPCE 2016 - Proceedings of the 2016 ACM SIGPLAN International Conference on Generative Programming: Concepts and Experiences, co-located with SPLASH 2016","","","","109","119","10","6","10.1145/2993236.2993250","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006713639&doi=10.1145%2f2993236.2993250&partnerID=40&md5=566606807e9956f8f603c4f711d2607a","Conference paper","Final","","Scopus","2-s2.0-85006713639"
"Mustafa A.-H.; Meinicke J.; Krieter S.; Schroter R.; Thum T.; Leich T.; Saake G.","Mustafa, Al-Hajjaji (57192557517); Meinicke, Jens (55292756600); Krieter, Sebastian (57186595700); Schroter, Reimar (42161869000); Thum, Thomas (35761739500); Leich, Thomas (13005454000); Saake, Gunter (7004621677)","57192557517; 55292756600; 57186595700; 42161869000; 35761739500; 13005454000; 7004621677","Tool Demo: Testing configurable systems with featureIDE","2016","GPCE 2016 - Proceedings of the 2016 ACM SIGPLAN International Conference on Generative Programming: Concepts and Experiences, co-located with SPLASH 2016","","","","173","177","4","16","10.1145/2993236.2993254","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006699789&doi=10.1145%2f2993236.2993254&partnerID=40&md5=c4484f71c8abc1acd06350353c23a0b1","Conference paper","Final","","Scopus","2-s2.0-85006699789"
"Pereira J.A.; Acher M.; Martin H.; Jézéquel J.-M.; Botterweck G.; Ventresque A.","Pereira, Juliana Alves (56023378200); Acher, Mathieu (35758465800); Martin, Hugo (57211178917); Jézéquel, Jean-Marc (35618077100); Botterweck, Goetz (24460344700); Ventresque, Anthony (23468296300)","56023378200; 35758465800; 57211178917; 35618077100; 24460344700; 23468296300","Learning software configuration spaces: A systematic literature review","2021","Journal of Systems and Software","182","","111044","","","","43","10.1016/j.jss.2021.111044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114450561&doi=10.1016%2fj.jss.2021.111044&partnerID=40&md5=ecba3100562f3148699814dafb924493","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85114450561"
"Barbosa J.R.; Dezan D.J.","Barbosa, João Roberto (7202434187); Dezan, Daniel Jonas (55816432300)","7202434187; 55816432300","Combustor and single-stream jet noise prediction for a newly designed turbojet engine by using semi-empirical methods","2012","Proceedings of the ASME Turbo Expo","3","","","329","336","7","1","10.1115/GT2012-69548","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881285111&doi=10.1115%2fGT2012-69548&partnerID=40&md5=fbeafbe464b96a331801246eb710f5eb","Conference paper","Final","","Scopus","2-s2.0-84881285111"
"Kaplow W.K.","Kaplow, Wesley K. (6505993729)","6505993729","Program optimization based on cqmpile-time cache performance prediction","1996","Parallel Processing Letters","6","1","","173","184","11","3","10.1142/s0129626496000170","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030092439&doi=10.1142%2fs0129626496000170&partnerID=40&md5=c34d3cebab319bab33d8c57b5b9b9782","Article","Final","","Scopus","2-s2.0-0030092439"
"Snel-Bongers J.; Netten A.P.; Boermans P.-P.B.M.; Rotteveel L.J.C.; Briaire J.J.; Frijns J.H.M.","Snel-Bongers, Jorien (36613507500); Netten, Anouk P. (56098490400); Boermans, Peter-Paul B.M. (14524133400); Rotteveel, Liselotte J. C. (6506137695); Briaire, Jeroen J. (6701673132); Frijns, Johan H.M. (7004398562)","36613507500; 56098490400; 14524133400; 6506137695; 6701673132; 7004398562","Evidence-based inclusion criteria for cochlear implantation in patients with postlingual deafness","2018","Ear and Hearing","39","5","","1008","1014","6","29","10.1097/AUD.0000000000000568","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056584982&doi=10.1097%2fAUD.0000000000000568&partnerID=40&md5=39145eeafbf6307f0c98b1ce1af6c4cb","Article","Final","","Scopus","2-s2.0-85056584982"
"Gu Y.; Chen Y.; Jia X.; Xuan J.","Gu, Yongfeng (57193075894); Chen, Yuntianyi (57214078114); Jia, X. (13905127100); Xuan, Jifeng (25640418400)","57193075894; 57214078114; 13905127100; 25640418400","Multi-Objective Configuration Sampling for Performance Ranking in Configurable Systems","2019","Proceedings - Asia-Pacific Software Engineering Conference, APSEC","2019-December","","8945705","150","157","7","1","10.1109/APSEC48747.2019.00029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078126370&doi=10.1109%2fAPSEC48747.2019.00029&partnerID=40&md5=6820340db0f6427b9308e19b41cd56ab","Conference paper","Final","","Scopus","2-s2.0-85078126370"
"Siegmund N.; Grebhahn A.; Apel S.; Kästner C.","Siegmund, Norbert (25825645900); Grebhahn, Alexander (42161301000); Apel, Sven (8725218400); Kästner, Christian (35547901100)","25825645900; 42161301000; 8725218400; 35547901100","Performance-influence models for highly configurable systems","2015","2015 10th Joint Meeting of the European Software Engineering Conference and the ACM SIGSOFT Symposium on the Foundations of Software Engineering, ESEC/FSE 2015 - Proceedings","","","","284","294","10","202","10.1145/2786805.2786845","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960388769&doi=10.1145%2f2786805.2786845&partnerID=40&md5=ae7f072168fadcd086bc525ea86f6d51","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84960388769"
"Kolesnikov S.; Siegmund N.; Kästner C.; Grebhahn A.; Apel S.","Kolesnikov, Sergiy (36451024500); Siegmund, Norbert (25825645900); Kästner, Christian (35547901100); Grebhahn, Alexander (42161301000); Apel, Sven (8725218400)","36451024500; 25825645900; 35547901100; 42161301000; 8725218400","Tradeoffs in modeling performance of highly configurable software systems","2019","Software and Systems Modeling","18","3","","2265","2283","18","37","10.1007/s10270-018-0662-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041547498&doi=10.1007%2fs10270-018-0662-9&partnerID=40&md5=013a67ff11f375a216678f6cd182cfd5","Article","Final","","Scopus","2-s2.0-85041547498"
"Grebhahn A.; Rodrigo C.; Siegmund N.; Gaspar F.J.; Apel S.","Grebhahn, Alexander (42161301000); Rodrigo, Carmen (25028647200); Siegmund, Norbert (25825645900); Gaspar, Francisco J. (6604020629); Apel, Sven (8725218400)","42161301000; 25028647200; 25825645900; 6604020629; 8725218400","Performance-influence models of multigrid methods: A case study on triangular grids","2017","Concurrency and Computation: Practice and Experience","29","17","e4057","","","","16","10.1002/cpe.4057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011324301&doi=10.1002%2fcpe.4057&partnerID=40&md5=10d0286c45d08574b3bfc7036bf025a6","Conference paper","Final","","Scopus","2-s2.0-85011324301"
"Martin H.; Pereira J.A.; Acher M.; Temple P.","Martin, Hugo (57211178917); Pereira, Juliana Alves (56023378200); Acher, Mathieu (35758465800); Temple, Paul (25825750000)","57211178917; 56023378200; 35758465800; 25825750000","Machine learning and configurable systems: A gentle introduction","2019","ACM International Conference Proceeding Series","A","","","","","","1","10.1145/3336294.3342383","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123042973&doi=10.1145%2f3336294.3342383&partnerID=40&md5=d45220b180b27930c53a4da203e80661","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85123042973"
"Qian Y.J.; Zhang J.","Qian, Y.J. (55620042900); Zhang, J. (57149045500)","55620042900; 57149045500","Engineering-oriented design strategy to obtain linear micro-perforated panel absorbers at high sound pressure environment","2018","Applied Acoustics","137","","","40","44","4","1","10.1016/j.apacoust.2018.03.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043489073&doi=10.1016%2fj.apacoust.2018.03.008&partnerID=40&md5=9adc6e6e385027791e3dce71d13f8510","Article","Final","","Scopus","2-s2.0-85043489073"
"Lesoil L.; Acher M.; Térnava X.; Blouin A.; Jézéquel J.-M.","Lesoil, Luc (57222037142); Acher, Mathieu (35758465800); Térnava, Xhevahire (57194207220); Blouin, Arnaud (23134699800); Jézéquel, Jean-Marc (35618077100)","57222037142; 35758465800; 57194207220; 23134699800; 35618077100","The interplay of compile-time and run-time options for performance prediction","2021","ACM International Conference Proceeding Series","Part F171624-A","","","100","111","11","12","10.1145/3461001.3471149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115307672&doi=10.1145%2f3461001.3471149&partnerID=40&md5=cfa51bfbc5b897878dbb63daaba516f2","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85115307672"
"Alves Pereira J.; Acher M.; Martin H.; Jézéquel J.-M.","Alves Pereira, Juliana (56023378200); Acher, Mathieu (35758465800); Martin, Hugo (57211178917); Jézéquel, Jean-Marc (35618077100)","56023378200; 35758465800; 57211178917; 35618077100","Sampling effect on performance prediction of configurable systems: A case study","2020","ICPE 2020 - Proceedings of the ACM/SPEC International Conference on Performance Engineering","","","","277","288","11","43","10.1145/3358960.3379137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085937290&doi=10.1145%2f3358960.3379137&partnerID=40&md5=8a19c36f93492287147e78e72bd0c59c","Conference paper","Final","","Scopus","2-s2.0-85085937290"
"Stöbich B.; Zierhofer C.M.; Hochmair E.S.","Stöbich, Bernhard (6507373218); Zierhofer, Clemens M. (6701548048); Hochmair, Erwin S. (7003860572)","6507373218; 6701548048; 7003860572","Influence of automatic gain control parameter settings on speech understanding of cochlear implant users employing the continuous interleaved sampling strategy","1999","Ear and Hearing","20","2","","104","116","12","42","10.1097/00003446-199904000-00002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345004820&doi=10.1097%2f00003446-199904000-00002&partnerID=40&md5=c94dc4a41d59344c9fc91ed273479ab9","Article","Final","","Scopus","2-s2.0-0345004820"
"Ha H.; Zhang H.","Ha, Huong (57225447616); Zhang, Hongyu (55685668500)","57225447616; 55685668500","Performance-Influence Model for Highly Configurable Software with Fourier Learning and Lasso Regression","2019","Proceedings - 2019 IEEE International Conference on Software Maintenance and Evolution, ICSME 2019","","","8919029","470","480","10","24","10.1109/ICSME.2019.00080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077205596&doi=10.1109%2fICSME.2019.00080&partnerID=40&md5=6f28790900e746691a835334da7890d3","Conference paper","Final","","Scopus","2-s2.0-85077205596"
"Braz L.; Gheyi R.; Mongiovi M.; Ribeiro M.; Medeiros F.; Teixeira L.; Souto S.","Braz, Larissa (57517344000); Gheyi, Rohit (8365747700); Mongiovi, Melina (54395969100); Ribeiro, Márcio (57199329234); Medeiros, Flávio (55955340500); Teixeira, Leopoldo (36610918500); Souto, Sabrina (57189030908)","57517344000; 8365747700; 54395969100; 57199329234; 55955340500; 36610918500; 57189030908","A change-aware per-file analysis to compile configurable systems with #ifdefs","2018","Computer Languages, Systems and Structures","54","","","427","450","23","3","10.1016/j.cl.2018.01.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041572417&doi=10.1016%2fj.cl.2018.01.002&partnerID=40&md5=ba8e7595d0c7cc08bd445a1564e7c2c4","Article","Final","","Scopus","2-s2.0-85041572417"
"Zhang Y.; Guo J.; Blais E.; Czarnecki K.; Yu H.","Zhang, Yi (57000201000); Guo, Jianmei (55550120500); Blais, Eric (14041279700); Czarnecki, Krzysztof (6603948729); Yu, Huiqun (55494828500)","57000201000; 55550120500; 14041279700; 6603948729; 55494828500","A mathematical model of performance-relevant feature interactions","2016","ACM International Conference Proceeding Series","16-23-September-2016","","","25","34","9","14","10.1145/2934466.2934469","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991721164&doi=10.1145%2f2934466.2934469&partnerID=40&md5=197d48342eaa7240f317f9910379df16","Conference paper","Final","","Scopus","2-s2.0-84991721164"
"Simmons C.","Simmons, Christian (55847074600)","55847074600","Measurement of sound pressure levels at low frequencies in rooms. Comparison of available methods and standards with respect to microphone positions","1999","Acustica","85","1","","88","107","19","30","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042854924&partnerID=40&md5=1163c400260d1295f11beab51a870e6d","Article","Final","","Scopus","2-s2.0-0042854924"
"Halin A.; Nuttinck A.; Acher M.; Devroey X.; Perrouin G.; Baudry B.","Halin, Axel (57193561260); Nuttinck, Alexandre (57193565696); Acher, Mathieu (35758465800); Devroey, Xavier (55445261100); Perrouin, Gilles (8248069000); Baudry, Benoit (57203847520)","57193561260; 57193565696; 35758465800; 55445261100; 8248069000; 57203847520","Test them all, is it worth it? Assessing configuration sampling on the JHipster Web development stack","2019","Empirical Software Engineering","24","2","","674","717","43","58","10.1007/s10664-018-9635-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049998068&doi=10.1007%2fs10664-018-9635-4&partnerID=40&md5=d29c2c908949a5b70a4a608b7e4a9dcf","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85049998068"
"Valov P.; Guo J.; Czarnecki K.","Valov, Pavel (57190745047); Guo, Jianmei (55550120500); Czarnecki, Krzysztof (6603948729)","57190745047; 55550120500; 6603948729","Transferring pareto frontiers across heterogeneous hardware environments","2020","ICPE 2020 - Proceedings of the ACM/SPEC International Conference on Performance Engineering","","","","12","23","11","8","10.1145/3358960.3379127","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085938507&doi=10.1145%2f3358960.3379127&partnerID=40&md5=eb0451b913d04bba8d1b5120f1e2c269","Conference paper","Final","","Scopus","2-s2.0-85085938507"
"Ferreira F.; Vale G.; Diniz J.P.; Figueiredo E.","Ferreira, Fischer (57200225072); Vale, Gustavo (56023110600); Diniz, João P. (57190374225); Figueiredo, Eduardo (18433988600)","57200225072; 56023110600; 57190374225; 18433988600","Evaluating T-wise testing strategies in a community-wide dataset of configurable software systems","2021","Journal of Systems and Software","179","","110990","","","","17","10.1016/j.jss.2021.110990","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106269170&doi=10.1016%2fj.jss.2021.110990&partnerID=40&md5=b588a76ee06011838fe6c1ecc8d7d3c5","Article","Final","","Scopus","2-s2.0-85106269170"
"Kaltenecker C.; Grebhahn A.; Siegmund N.; Guo J.; Apel S.","Kaltenecker, Christian (57211018678); Grebhahn, Alexander (42161301000); Siegmund, Norbert (25825645900); Guo, Jianmei (55550120500); Apel, Sven (8725218400)","57211018678; 42161301000; 25825645900; 55550120500; 8725218400","Distance-Based Sampling of Software Configuration Spaces","2019","Proceedings - International Conference on Software Engineering","2019-May","","8812049","1084","1094","10","81","10.1109/ICSE.2019.00112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062345445&doi=10.1109%2fICSE.2019.00112&partnerID=40&md5=71d36cfab5860bb7aa9115117e32dd00","Conference paper","Final","","Scopus","2-s2.0-85062345445"
"Zhang Y.; Guo J.; Blais E.; Czarnecki K.","Zhang, Yi (57000201000); Guo, Jianmei (55550120500); Blais, Eric (14041279700); Czarnecki, Krzysztof (6603948729)","57000201000; 55550120500; 14041279700; 6603948729","Performance prediction of configurable software systems by fourier learning","2016","Proceedings - 2015 30th IEEE/ACM International Conference on Automated Software Engineering, ASE 2015","","","7372025","365","373","8","69","10.1109/ASE.2015.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963807853&doi=10.1109%2fASE.2015.15&partnerID=40&md5=6bcbfe40c20cd0b980399f2b29231110","Conference paper","Final","","Scopus","2-s2.0-84963807853"
"Sarkar A.; Guo J.; Siegmund N.; Apel S.; Czarnecki K.","Sarkar, Atri (57197756994); Guo, Jianmei (55550120500); Siegmund, Norbert (25825645900); Apel, Sven (8725218400); Czarnecki, Krzysztof (6603948729)","57197756994; 55550120500; 25825645900; 8725218400; 6603948729","Cost-efficient sampling for performance prediction of configurable systems","2016","Proceedings - 2015 30th IEEE/ACM International Conference on Automated Software Engineering, ASE 2015","","","7372023","342","352","10","122","10.1109/ASE.2015.45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963815450&doi=10.1109%2fASE.2015.45&partnerID=40&md5=71ca63c6251026190356682a97c06917","Conference paper","Final","","Scopus","2-s2.0-84963815450"
"Shu Y.; Sui Y.; Zhang H.; Xu G.","Shu, Yangyang (57211168040); Sui, Yulei (54788439800); Zhang, Hongyu (55685668500); Xu, Guandong (8987733300)","57211168040; 54788439800; 55685668500; 8987733300","Perf-AL: Performance prediction for configurable software through adversarial learning","2020","International Symposium on Empirical Software Engineering and Measurement","","","3410677","","","","9","10.1145/3382494.3410677","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095809113&doi=10.1145%2f3382494.3410677&partnerID=40&md5=cc3d70a089f48e2d3ed22366663e8bd4","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85095809113"
"Xuan J.; Gu Y.; Ren Z.; Jia X.; Fan Q.","Xuan, Jifeng (25640418400); Gu, Yongfeng (57193075894); Ren, Zhilei (25640088200); Jia, Xiangyang (13905127100); Fan, Qingna (57203399604)","25640418400; 57193075894; 25640088200; 13905127100; 57203399604","Genetic configuration sampling: Learning a sampling strategy for fault detection of configurable systems","2018","GECCO 2018 Companion - Proceedings of the 2018 Genetic and Evolutionary Computation Conference Companion","","","","1624","1631","7","7","10.1145/3205651.3208267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051473697&doi=10.1145%2f3205651.3208267&partnerID=40&md5=455c867a96253fbab90c8823257e502b","Conference paper","Final","","Scopus","2-s2.0-85051473697"
