"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Li Z.; Dekel T.; Cole F.; Tucker R.; Snavely N.; Liu C.; Freeman W.T.","Li, Zhengqi (57204294492); Dekel, Tali (56119329800); Cole, Forrester (23049082100); Tucker, Richard (57204285108); Snavely, Noah (9041728700); Liu, Ce (36100286600); Freeman, William T. (7201940243)","57204294492; 56119329800; 23049082100; 57204285108; 9041728700; 36100286600; 7201940243","MannequinChallenge: Learning the Depths of Moving People by Watching Frozen People","2021","IEEE Transactions on Pattern Analysis and Machine Intelligence","43","12","","4229","4241","12","18","10.1109/TPAMI.2020.2974454","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118654388&doi=10.1109%2fTPAMI.2020.2974454&partnerID=40&md5=d77f9c44dfd3784a33248634458dc6c4","Article","Final","","Scopus","2-s2.0-85118654388"
"Li J.; Silverman J.D.; Ding X.; Strauss M.A.; Goulding A.; Schramm M.; Yesuf H.M.; Sun M.; Xue Y.; Birrer S.; Shi J.; Toba Y.; Nagao T.; Imanishi M.","Li, Junyao (57218473517); Silverman, John D. (7202639214); Ding, Xuheng (56402286000); Strauss, Michael A. (35353705800); Goulding, Andy (34876830100); Schramm, Malte (14833238000); Yesuf, Hassen M. (54411642900); Sun, Mouyuan (55229687800); Xue, Yongquan (35742339400); Birrer, Simon (56351703000); Shi, Jingjing (56710763900); Toba, Yoshiki (37068332400); Nagao, Tohru (7401489546); Imanishi, Masatoshi (7101873587)","57218473517; 7202639214; 56402286000; 35353705800; 34876830100; 14833238000; 54411642900; 55229687800; 35742339400; 56351703000; 56710763900; 37068332400; 7401489546; 7101873587","Synchronized Coevolution between Supermassive Black Holes and Galaxies over the Last Seven Billion Years as Revealed by Hyper Suprime-Cam","2021","Astrophysical Journal","922","2","142","","","","32","10.3847/1538-4357/ac2301","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121003623&doi=10.3847%2f1538-4357%2fac2301&partnerID=40&md5=e278bc360b9ee82b22f918c060a7b21c","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85121003623"
"Millea M.; Daley C.M.; Chou T.-L.; Anderes E.; Ade P.A.R.; Anderson A.J.; Austermann J.E.; Avva J.S.; Beall J.A.; Bender A.N.; Benson B.A.; Bianchini F.; Bleem L.E.; Carlstrom J.E.; Chang C.L.; Chaubal P.; Chiang H.C.; Citron R.; Moran C.C.; Crawford T.M.; Crites A.T.; De Haan T.; Dobbs M.A.; Everett W.; Gallicchio J.; George E.M.; Goeckner-Wald N.; Guns S.; Gupta N.; Halverson N.W.; Henning J.W.; Hilton G.C.; Holder G.P.; Holzapfel W.L.; Hrubes J.D.; Huang N.; Hubmayr J.; Irwin K.D.; Knox L.; Lee A.T.; Li D.; Lowitz A.; McMahon J.J.; Meyer S.S.; Mocanu L.M.; Montgomery J.; Natoli T.; Nibarger J.P.; Noble G.; Novosad V.; Omori Y.; Padin S.; Patil S.; Pryke C.; Reichardt C.L.; Ruhl J.E.; Saliwanchik B.R.; Schaffer K.K.; Sievers C.; Smecher G.; Stark A.A.; Thorne B.; Tucker C.; Veach T.; Vieira J.D.; Wang G.; Whitehorn N.; Wu W.L.K.; Yefremenko V.","Millea, M. (46461734000); Daley, C.M. (57194166124); Chou, T.-L. (57207997558); Anderes, E. (33367491900); Ade, P.A.R. (7006368713); Anderson, A.J. (55980995900); Austermann, J.E. (6507151299); Avva, J.S. (56986646800); Beall, J.A. (7005336280); Bender, A.N. (23468850600); Benson, B.A. (43360904200); Bianchini, F. (56574853400); Bleem, L.E. (25225124200); Carlstrom, J.E. (35276941600); Chang, C.L. (57219542437); Chaubal, P. (57200087910); Chiang, H.C. (14832390700); Citron, R. (36956954600); Moran, C. Corbett (57200289538); Crawford, T.M. (55432044800); Crites, A.T. (25225007500); De Haan, T. (35172771900); Dobbs, M.A. (56034660600); Everett, W. (35309923300); Gallicchio, J. (8613213900); George, E.M. (56249799100); Goeckner-Wald, N. (54401090400); Guns, S. (57203505565); Gupta, N. (57210121031); Halverson, N.W. (6603546112); Henning, J.W. (26642621200); Hilton, G.C. (7102890407); Holder, G.P. (7102202112); Holzapfel, W.L. (7101797383); Hrubes, J.D. (35173092100); Huang, N. (55549439500); Hubmayr, J. (8654532300); Irwin, K.D. (8322212900); Knox, L. (7005568528); Lee, A.T. (57219106473); Li, D. (40661531700); Lowitz, A. (55974949000); McMahon, J.J. (57203405135); Meyer, S.S. (7402775091); Mocanu, L.M. (55339413600); Montgomery, J. (56517573000); Natoli, T. (35292749000); Nibarger, J.P. (6603338217); Noble, G. (57201666221); Novosad, V. (57203644959); Omori, Y. (55444454200); Padin, S. (7003450896); Patil, S. (57212424755); Pryke, C. (6603036698); Reichardt, C.L. (7004355687); Ruhl, J.E. (7005543132); Saliwanchik, B.R. (37097915600); Schaffer, K.K. (25226208500); Sievers, C. (57200292069); Smecher, G. (24825403000); Stark, A.A. (25226226600); Thorne, B. (57194778253); Tucker, C. (7201903009); Veach, T. (14631170500); Vieira, J.D. (36238475500); Wang, G. (55872702900); Whitehorn, N. (26421518100); Wu, W.L.K. (55673815200); Yefremenko, V. (8846875200)","46461734000; 57194166124; 57207997558; 33367491900; 7006368713; 55980995900; 6507151299; 56986646800; 7005336280; 23468850600; 43360904200; 56574853400; 25225124200; 35276941600; 57219542437; 57200087910; 14832390700; 36956954600; 57200289538; 55432044800; 25225007500; 35172771900; 56034660600; 35309923300; 8613213900; 56249799100; 54401090400; 57203505565; 57210121031; 6603546112; 26642621200; 7102890407; 7102202112; 7101797383; 35173092100; 55549439500; 8654532300; 8322212900; 7005568528; 57219106473; 40661531700; 55974949000; 57203405135; 7402775091; 55339413600; 56517573000; 35292749000; 6603338217; 57201666221; 57203644959; 55444454200; 7003450896; 57212424755; 6603036698; 7004355687; 7005543132; 37097915600; 25226208500; 57200292069; 24825403000; 25226226600; 57194778253; 7201903009; 14631170500; 36238475500; 55872702900; 26421518100; 55673815200; 8846875200","Optimal Cosmic Microwave Background Lensing Reconstruction and Parameter Estimation with SPTpol Data","2021","Astrophysical Journal","922","2","259","","","","42","10.3847/1538-4357/ac02bb","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121634909&doi=10.3847%2f1538-4357%2fac02bb&partnerID=40&md5=926d25d8216a77ed633a1d62c9a728f2","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85121634909"
"Şengül Uluocak E.; Göǧüş O.H.; Pysklywec R.N.; Chen B.","Şengül Uluocak, Ebru (55693941500); Göǧüş, Oǧuz H (25627976600); Pysklywec, Russell N. (6601980110); Chen, Bo (55566939500)","55693941500; 25627976600; 6601980110; 55566939500","Geodynamics of East Anatolia-Caucasus Domain: Inferences From 3D Thermo-Mechanical Models, Residual Topography, and Admittance Function Analyses","2021","Tectonics","40","12","e2021TC007031","","","","11","10.1029/2021TC007031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121697225&doi=10.1029%2f2021TC007031&partnerID=40&md5=c996a6e430f9b43eb89cc9def1bb715b","Article","Final","","Scopus","2-s2.0-85121697225"
"Finch E.; Moore C.J.","Finch, Eliot (57222273310); Moore, Christopher J. (56459396000)","57222273310; 56459396000","Frequency-domain analysis of black-hole ringdowns","2021","Physical Review D","104","12","123034","","","","19","10.1103/PhysRevD.104.123034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122493916&doi=10.1103%2fPhysRevD.104.123034&partnerID=40&md5=15eeace27ebb7e7178ac0be3be6b510c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85122493916"
"Duong V.T.; Diessner E.M.; Grazioli G.; Martin R.W.; Butts C.T.","Duong, Vy T. (57192904257); Diessner, Elizabeth M. (57219429969); Grazioli, Gianmarc (56747811800); Martin, Rachel W. (7501380966); Butts, Carter T. (7005912940)","57192904257; 57219429969; 56747811800; 7501380966; 7005912940","Neural upscaling from residue-level protein structure networks to atomistic structures","2021","Biomolecules","11","12","1788","","","","5","10.3390/biom11121788","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120033985&doi=10.3390%2fbiom11121788&partnerID=40&md5=8b01b73784f046c14312be1ed99efa54","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85120033985"
"Pinkham R.; Berkovich A.; Zhang Z.","Pinkham, Reid (57200121851); Berkovich, Andrew (54988814800); Zhang, Zhengya (55557065500)","57200121851; 54988814800; 55557065500","Near-Sensor Distributed DNN Processing for Augmented and Virtual Reality","2021","IEEE Journal on Emerging and Selected Topics in Circuits and Systems","11","4","","663","676","13","20","10.1109/JETCAS.2021.3121259","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118257405&doi=10.1109%2fJETCAS.2021.3121259&partnerID=40&md5=7754672a8ebc4a947a8b4f9757b66fe2","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85118257405"
"French N.; Jones G.; Heuer C.; Hope V.; Jefferies S.; Muellner P.; McNeill A.; Haslett S.; Priest P.","French, Nigel (35743326800); Jones, Geoff (7406140972); Heuer, Cord (7003532196); Hope, Virginia (7003982860); Jefferies, Sarah (57219599279); Muellner, Petra (40561548200); McNeill, Andrea (57219598645); Haslett, Stephen (7003393611); Priest, Patricia (57209753959)","35743326800; 7406140972; 7003532196; 7003982860; 57219599279; 40561548200; 57219598645; 7003393611; 57209753959","Creating symptom-based criteria for diagnostic testing: a case study based on a multivariate analysis of data collected during the first wave of the COVID-19 pandemic in New Zealand","2021","BMC Infectious Diseases","21","1","1119","","","","5","10.1186/s12879-021-06810-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118255227&doi=10.1186%2fs12879-021-06810-4&partnerID=40&md5=f926a5127af4f4417b30cd93d0ebc184","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85118255227"
"Wang J.; Huang Z.; Yang D.; Huang X.; Zhu Y.; Hua G.","Wang, Jinyong (57215014261); Huang, Zhiqiu (14325169600); Yang, Deyan (57213485703); Huang, Xiaowei (55445367700); Zhu, Yi (56239177400); Hua, Gaoyang (57372206700)","57215014261; 14325169600; 57213485703; 55445367700; 56239177400; 57372206700","Spatio-Clock Synchronous Constraint Guided Safe Reinforcement Learning for Autonomous Driving; [面向无人驾驶时空同步约束制导的安全强化学习]","2021","Jisuanji Yanjiu yu Fazhan/Computer Research and Development","58","12","","2585","2603","18","4","10.7544/issn1000-1239.2021.20211023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121140394&doi=10.7544%2fissn1000-1239.2021.20211023&partnerID=40&md5=89365577615c30a8f26abfbdbf2fec59","Article","Final","","Scopus","2-s2.0-85121140394"
"Xu H.; Ma C.; Feng H.","Xu, Haixiang (55388713700); Ma, Chenlong (57374916100); Feng, Hui (35731448100)","55388713700; 57374916100; 35731448100","A thrust allocation method based on extreme learning machine; [一种基于极限学习机的推力分配方法]","2021","Huazhong Keji Daxue Xuebao (Ziran Kexue Ban)/Journal of Huazhong University of Science and Technology (Natural Science Edition)","49","12","","34","39","5","1","10.13245/j.hust.211207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121299110&doi=10.13245%2fj.hust.211207&partnerID=40&md5=cbc965afc5231fe2c957705e84d282e9","Article","Final","","Scopus","2-s2.0-85121299110"
"Çı̇men M.; Özevin B.","Çı̇men, Meltem (59060921100); Özevin, Banu (57462920100)","59060921100; 57462920100","Turkish Folk Music Lessons with Phenomenon-Based Learning: Preliminary Lessons and Results","2021","IAFOR Journal of Education","9","6","","71","88","17","2","10.22492/ije.9.6.04","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125067030&doi=10.22492%2fije.9.6.04&partnerID=40&md5=e33a0c9f2f7cefcdfc56c9773ecb8046","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85125067030"
"Gadipudi N.; Elamvazuthi I.; Lu C.-K.; Paramasivam S.; Su S.","Gadipudi, Nivesh (57363708500); Elamvazuthi, Irraivan (6503849022); Lu, Cheng-Kai (55699384800); Paramasivam, Sivajothi (55662378400); Su, Steven (7402029883)","57363708500; 6503849022; 55699384800; 55662378400; 7402029883","WPO-net: Windowed pose optimization network for monocular visual odometry estimation","2021","Sensors","21","23","8155","","","","6","10.3390/s21238155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120608377&doi=10.3390%2fs21238155&partnerID=40&md5=5e16a9cc60c3443b97dce0fb426bc32e","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85120608377"
"Yao X.; Huang H.","Yao, Xiaohong (58641626300); Huang, Hengjun (58314785400)","58641626300; 58314785400","Semi-supervised Clustering Method for Non-negative Functional Data","2021","Journal of Frontiers of Computer Science and Technology","15","12","","2438","2448","10","1","10.3778/j.issn.1673-9418.2105116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168861400&doi=10.3778%2fj.issn.1673-9418.2105116&partnerID=40&md5=df7618ac3738ece9b8b7bbc1f2298832","Article","Final","","Scopus","2-s2.0-85168861400"
"Manley G.F.; Mather T.A.; Pyle D.M.; Clifton D.A.; Rodgers M.; Thompson G.; Roman D.C.","Manley, Grace F. (57218194676); Mather, Tamsin A. (7005396592); Pyle, David M. (7006309457); Clifton, David A. (14036806800); Rodgers, Mel (55863556200); Thompson, Glenn (7403077041); Roman, Diana C. (36914162800)","57218194676; 7005396592; 7006309457; 14036806800; 55863556200; 7403077041; 36914162800","Machine Learning Approaches to Identifying Changes in Eruptive State Using Multi-Parameter Datasets From the 2006 Eruption of Augustine Volcano, Alaska","2021","Journal of Geophysical Research: Solid Earth","126","12","e2021JB022323","","","","11","10.1029/2021JB022323","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121680522&doi=10.1029%2f2021JB022323&partnerID=40&md5=8df51ba531a28aad7e7af432e65ed11c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85121680522"
"El-Gabbas A.; Van Opzeeland I.; Burkhardt E.; Boebel O.","El-Gabbas, Ahmed (26633784300); Van Opzeeland, Ilse (6507033631); Burkhardt, Elke (14718987500); Boebel, Olaf (6701464964)","26633784300; 6507033631; 14718987500; 6701464964","Dynamic Species Distribution Models in the Marine Realm: Predicting Year-Round Habitat Suitability of Baleen Whales in the Southern Ocean","2021","Frontiers in Marine Science","8","","802276","","","","16","10.3389/fmars.2021.802276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122329196&doi=10.3389%2ffmars.2021.802276&partnerID=40&md5=699ad728c7eb455d66fbef24027b3262","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85122329196"
"Zhang X.-C.; Gong J.-G.; Xuan F.-Z.","Zhang, Xiao-Cheng (55671777100); Gong, Jian-Guo (57094452600); Xuan, Fu-Zhen (59157641900)","55671777100; 57094452600; 59157641900","A physics-informed neural network for creep-fatigue life prediction of components at elevated temperatures","2021","Engineering Fracture Mechanics","258","","108130","","","","111","10.1016/j.engfracmech.2021.108130","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119613150&doi=10.1016%2fj.engfracmech.2021.108130&partnerID=40&md5=1589fb8709d95e2204ffd81775dcd124","Article","Final","","Scopus","2-s2.0-85119613150"
"Chan-Yam K.; Meyer T.; Ashley Scott J.; Basiliko N.","Chan-Yam, Kelly (57199856868); Meyer, Torsten (7403382928); Ashley Scott, J. (55321657300); Basiliko, Nathan (7801564405)","57199856868; 7403382928; 55321657300; 7801564405","Methane production potential of pulp mill sludges: Microbial community and substrate constraints","2021","FEMS Microbiology Letters","368","21-24","fnab161","","","","2","10.1093/femsle/fnab161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123878772&doi=10.1093%2ffemsle%2ffnab161&partnerID=40&md5=c9a15a047ae9f38b67effb6933cd240f","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85123878772"
"Maffettone P.M.; Daly A.C.; Olds D.","Maffettone, Phillip M. (57217863443); Daly, Aidan C. (57222499752); Olds, Daniel (36969186900)","57217863443; 57222499752; 36969186900","Constrained non-negative matrix factorization enabling real-time insights of in situ and high-throughput experiments","2021","Applied Physics Reviews","8","4","041410","","","","20","10.1063/5.0052859","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119179728&doi=10.1063%2f5.0052859&partnerID=40&md5=4436c2004a666010d967fadbca81b362","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85119179728"
"Wang J.; Li C.; Xu G.; Li Y.; Kareem A.","Wang, Jinsheng (57203867786); Li, Chenfeng (58002712100); Xu, Guoji (55807195600); Li, Yongle (36067034900); Kareem, Ahsan (35613461600)","57203867786; 58002712100; 55807195600; 36067034900; 35613461600","Efficient structural reliability analysis based on adaptive Bayesian support vector regression","2021","Computer Methods in Applied Mechanics and Engineering","387","","114172","","","","59","10.1016/j.cma.2021.114172","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115659621&doi=10.1016%2fj.cma.2021.114172&partnerID=40&md5=23fe0419a21b0b48e346bcbbae4a9c9a","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85115659621"
"Furtado P.","Furtado, Pedro (35612898700)","35612898700","Improving Deep Segmentation of Abdominal Organs MRI by Post-Processing","2021","BioMedInformatics","1","3","","88","105","17","3","10.3390/biomedinformatics1030007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160206015&doi=10.3390%2fbiomedinformatics1030007&partnerID=40&md5=e0f0703eea4c9b34b933a995d562d58f","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85160206015"
"Azab E.; Nafea M.; Shihata L.A.; Mashaly M.","Azab, Eman (35099602000); Nafea, Mohamed (59522722000); Shihata, Lamia A. (57194034528); Mashaly, Maggie (55574417200)","35099602000; 59522722000; 57194034528; 55574417200","A machine-learning-assisted simulation approach for incorporating predictive maintenance in dynamic flow-shop scheduling","2021","Applied Sciences (Switzerland)","11","24","11725","","","","25","10.3390/app112411725","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120969950&doi=10.3390%2fapp112411725&partnerID=40&md5=263111ca4fa694416cea1747cf442aae","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85120969950"
"Piseddu F.; Bellocchi G.; Picon-Cochard C.","Piseddu, Francesca (57796605000); Bellocchi, Gianni (6602583599); Picon-Cochard, Catherine (6507096370)","57796605000; 6602583599; 6507096370","Mowing and warming effects on grassland species richness and harvested biomass: meta-analyses","2021","Agronomy for Sustainable Development","41","6","74","","","","30","10.1007/s13593-021-00722-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127367732&doi=10.1007%2fs13593-021-00722-y&partnerID=40&md5=84ab0e40753ee2bdb767978e3cf4fbb0","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85127367732"
"von Kurnatowski M.; Schmid J.; Link P.; Zache R.; Morand L.; Kraft T.; Schmidt I.; Schwientek J.; Stoll A.","von Kurnatowski, Martin (55670079900); Schmid, Jochen (56304794400); Link, Patrick (57209574179); Zache, Rebekka (57377362900); Morand, Lukas (57208834725); Kraft, Torsten (7101923871); Schmidt, Ingo (7103297641); Schwientek, Jan (54879318800); Stoll, Anke (57209574988)","55670079900; 56304794400; 57209574179; 57377362900; 57208834725; 7101923871; 7103297641; 54879318800; 57209574988","Compensating data shortages in manufacturing with monotonicity knowledge","2021","Algorithms","14","12","345","","","","9","10.3390/a14120345","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121466063&doi=10.3390%2fa14120345&partnerID=40&md5=f0dbc8d4259e95169120794d655564ac","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85121466063"
