"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"d’Aloisio G.; Di Marco A.; Stilo G.","d’Aloisio, Giordano (6506320838); Di Marco, Antinisca (7005795661); Stilo, Giovanni (35093541700)","6506320838; 7005795661; 35093541700","Democratizing Quality-Based Machine Learning Development through Extended Feature Models","2023","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","13991 LNCS","","","88","110","22","5","10.1007/978-3-031-30826-0_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161434828&doi=10.1007%2f978-3-031-30826-0_5&partnerID=40&md5=6746e5e483444bd6e2f3fc5beda8364a","Conference paper","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85161434828"
"Temple P.; Perrouin G.; Acher M.; Biggio B.; Jézéquel J.-M.; Roli F.","Temple, Paul (25825750000); Perrouin, Gilles (8248069000); Acher, Mathieu (35758465800); Biggio, Battista (23090165100); Jézéquel, Jean-Marc (35618077100); Roli, Fabio (57194734588)","25825750000; 8248069000; 35758465800; 23090165100; 35618077100; 57194734588","Empirical assessment of generating adversarial configurations for software product lines","2021","Empirical Software Engineering","26","1","6","","","","7","10.1007/s10664-020-09915-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099278930&doi=10.1007%2fs10664-020-09915-7&partnerID=40&md5=26ed6cb975e8c2222ab95534b1912338","Article","Final","","Scopus","2-s2.0-85099278930"
"Temple P.; Galindo J.A.; Acher M.; Jézéquel J.-M.","Temple, Paul (25825750000); Galindo, José A. (55702520851); Acher, Mathieu (35758465800); Jézéquel, Jean-Marc (35618077100)","25825750000; 55702520851; 35758465800; 35618077100","Using machine learning to infer constraints for product lines","2016","ACM International Conference Proceeding Series","16-23-September-2016","","","209","217","8","41","10.1145/2934466.2934472","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991711490&doi=10.1145%2f2934466.2934472&partnerID=40&md5=eb7a680602b02b6be1dbdac77807527c","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84991711490"
"Metzger A.; Bayer A.; Doyle D.; Sharifloo A.M.; Pohl K.; Wessling F.","Metzger, Andreas (15119826600); Bayer, Andreas (57189692293); Doyle, Daniel (57189690191); Sharifloo, Amir Molzam (23390572700); Pohl, Klaus (7005770478); Wessling, Florian (56460027500)","15119826600; 57189692293; 57189690191; 23390572700; 7005770478; 56460027500","Coordinated run-time adaptation of variability-intensive systems: An application in cloud computing","2016","Proceedings - 1st International Workshop on Variability and Complexity in Software Design, VACE 2016","","","","5","11","6","7","10.1145/2897045.2897049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974573926&doi=10.1145%2f2897045.2897049&partnerID=40&md5=91fa4041ea83985fd9592452e117fa0d","Conference paper","Final","","Scopus","2-s2.0-84974573926"
"Meyer O.; Wessling F.; Kluver C.","Meyer, Ole (57194784053); Wessling, Florian (56460027500); Kluver, Christina (35318065900)","57194784053; 56460027500; 35318065900","Finding optimized configurations for variability-intensive systems without constraint violations using a Regulatory Algorithm (RGA)","2017","2017 IEEE Congress on Evolutionary Computation, CEC 2017 - Proceedings","","","7969534","1908","1915","7","0","10.1109/CEC.2017.7969534","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028503432&doi=10.1109%2fCEC.2017.7969534&partnerID=40&md5=3ff8b48a1f0deb932b3540a0df02c8b8","Conference paper","Final","","Scopus","2-s2.0-85028503432"
"Pereira J.A.; Acher M.; Martin H.; Jézéquel J.-M.; Botterweck G.; Ventresque A.","Pereira, Juliana Alves (56023378200); Acher, Mathieu (35758465800); Martin, Hugo (57211178917); Jézéquel, Jean-Marc (35618077100); Botterweck, Goetz (24460344700); Ventresque, Anthony (23468296300)","56023378200; 35758465800; 57211178917; 35618077100; 24460344700; 23468296300","Learning software configuration spaces: A systematic literature review","2021","Journal of Systems and Software","182","","111044","","","","42","10.1016/j.jss.2021.111044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114450561&doi=10.1016%2fj.jss.2021.111044&partnerID=40&md5=ecba3100562f3148699814dafb924493","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85114450561"
"","","","Proceedings of the: 21st IEEE International Conference on Software Maintenance ICSM 2005","2005","IEEE International Conference on Software Maintenance, ICSM","2005","","","","","747","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646873089&partnerID=40&md5=d03f128e892dee3259e091e69bafd8f2","Conference review","Final","","Scopus","2-s2.0-33646873089"
"Amraoui Y.E.; Blay-Fornarino M.; Collet P.; Precioso F.; Muller J.","Amraoui, Yassine El (57245372300); Blay-Fornarino, Mireille (6506459149); Collet, Philippe (8947110100); Precioso, Frédéric (6508047326); Muller, Julien (57213558958)","57245372300; 6506459149; 8947110100; 6508047326; 57213558958","Evolvable SPL management with partial knowledge: an application to anomaly detection in time series","2022","26th ACM International Systems and Software Product Line Conference, SPLC 2022 - Proceedings","A","","","222","233","11","3","10.1145/3546932.3547008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139171392&doi=10.1145%2f3546932.3547008&partnerID=40&md5=c85b5e51885c4d9efaa5efa08bc88997","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85139171392"
"González-Rojas O.; Tafurth J.","González-Rojas, Oscar (57191347066); Tafurth, Juan (57213592000)","57191347066; 57213592000","Multi-cloud services configuration based on risk optimization","2019","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","11877 LNCS","","","733","749","16","2","10.1007/978-3-030-33246-4_45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077839535&doi=10.1007%2f978-3-030-33246-4_45&partnerID=40&md5=74e5cee5c2705da5d5abcd2947d4b6d6","Conference paper","Final","","Scopus","2-s2.0-85077839535"
"","","","Proceedings - International Computer Software and Applications Conference","2018","Proceedings - International Computer Software and Applications Conference","1","","","","","1911","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055455675&partnerID=40&md5=ab9f431df7826503520e8c3d89d2e089","Conference review","Final","","Scopus","2-s2.0-85055455675"
"Cholke P.C.; Kulkarni J.; Sharma A.; Ansingkar A.; Bajare S.; Biyani S.; Bhosale S.","Cholke, Puja Chavan (58099537800); Kulkarni, Jayant (7005618811); Sharma, Ananya (59218352300); Ansingkar, Atharva (59218483400); Bajare, Sarvesh (59218483500); Biyani, Sarthak (59218764500); Bhosale, Shreya (59009076600)","58099537800; 7005618811; 59218352300; 59218483400; 59218483500; 59218764500; 59009076600","Quality Control for Small Multi Domain Industries Using Image Processing","2024","2024 MIT Art, Design and Technology School of Computing International Conference, MITADTSoCiCon 2024","","","","","","","0","10.1109/MITADTSoCiCon60330.2024.10575801","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198520222&doi=10.1109%2fMITADTSoCiCon60330.2024.10575801&partnerID=40&md5=92c01be08bc1672d0e30258921c4c1e8","Conference paper","Final","","Scopus","2-s2.0-85198520222"
"","","","2022 IEEE/ACS 19th International Conference on Computer Systems and Applications, AICCSA 2022 - Proceedings","2022","Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA","2022-December","","","","","463","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147035594&partnerID=40&md5=b2f08f3059d28f6f0b49c0991d87de5d","Conference review","Final","","Scopus","2-s2.0-85147035594"
"Felfernig A.; Falkner A.; Benavides D.","Felfernig, Alexander (6701498411); Falkner, Andreas (8717103100); Benavides, David (22333640600)","6701498411; 8717103100; 22333640600","Feature Models: AI-Driven Design, Analysis and Applications","2024","SpringerBriefs in Computer Science","Part F3135","","","1","119","118","6","10.1007/978-3-031-61874-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198265697&doi=10.1007%2f978-3-031-61874-1&partnerID=40&md5=7820943d510438c01cf8539094432675","Book chapter","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85198265697"
