"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Habing R.A.; van der Meulen M.J.","Habing, R.A. (57217899459); van der Meulen, M.J. (57016406200)","57217899459; 57016406200","Design Considerations of Acoustic Liners for Scaled Test Models","2021","AIAA Aviation and Aeronautics Forum and Exposition, AIAA AVIATION Forum 2021","","","AIAA 2021-2146","","","","1","10.2514/6.2021-2146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126785010&doi=10.2514%2f6.2021-2146&partnerID=40&md5=0d11997232027b6097049b6459e693a8","Conference paper","Final","","Scopus","2-s2.0-85126785010"
"Kang J.; Huang H.; Sorrill J.","Kang, Jian (57304862200); Huang, Huahua (56138799200); Sorrill, Jeff (55502634000)","57304862200; 56138799200; 55502634000","Experimental study of the sound insulation of semi-extensive green roofs","2009","38th International Congress and Exposition on Noise Control Engineering 2009, INTER-NOISE 2009","1","","","137","143","6","15","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869988236&partnerID=40&md5=4c460043a5147e6be30698ce30e13b16","Conference paper","Final","","Scopus","2-s2.0-84869988236"
"Humpert B.J.; Gaeta R.J.; Jacob J.D.","Humpert, Bryce J. (57188731536); Gaeta, Richard J. (55819591300); Jacob, Jamey D. (35612764800)","57188731536; 55819591300; 35612764800","Optimal propeller design for quiet aircraft using numerical analysis","2016","21st AIAA/CEAS Aeroacoustics Conference","","","","","","14","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962602797&partnerID=40&md5=c25858c6dcf0d057d7e7a98e16356cc3","Conference paper","Final","","Scopus","2-s2.0-84962602797"
"Hamouta S.; Zemmouri N.; Ahriz A.","Hamouta, Sami (59449089300); Zemmouri, Noureddine (55327377100); Ahriz, Atef (56979127500)","59449089300; 55327377100; 56979127500","Facade Design and the Outdoor Acoustic Environment: A Case Study at Batna 1 University","2024","Buildings","14","11","3339","","","","0","10.3390/buildings14113339","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210592560&doi=10.3390%2fbuildings14113339&partnerID=40&md5=951ae26c81611828998d9139229db185","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85210592560"
"Peters A.; Spakovszky Z.S.","Peters, Andreas (57195587607); Spakovszky, Zoltán S. (6602448573)","57195587607; 6602448573","Rotor interaction noise in counter-rotating propfan propulsion systems","2010","Proceedings of the ASME Turbo Expo","7","PARTS A, B, AND C","","2821","2834","13","18","10.1115/GT2010-22554","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82055200321&doi=10.1115%2fGT2010-22554&partnerID=40&md5=d50205c004ebbe77ab2c1875422baeb9","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-82055200321"
"Kocak E.; Ayli E.","Kocak, Eyup (57193872973); Ayli, Ece (55371892800)","57193872973; 55371892800","Prediction of noise generated by rod-airfoil configuration: An investigation based on experiments and machine learning","2024","Proceedings of the Institution of Mechanical Engineers, Part G: Journal of Aerospace Engineering","238","14","","1440","1453","13","0","10.1177/09544100241274508","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201566646&doi=10.1177%2f09544100241274508&partnerID=40&md5=5a9216f79a3df2705bda7d39dd14d5b2","Article","Final","","Scopus","2-s2.0-85201566646"
"Florentine M.; Reed C.M.; Rabinowitz W.M.; Braida L.D.; Durlach N.I.","Florentine, Mary (7003907547); Reed, C.M. (56686615400); Rabinowitz, W.M. (7003801512); Braida, L.D. (7007176731); Durlach, N.I. (7006481672)","7003907547; 56686615400; 7003801512; 7007176731; 7006481672","Intensity perception. XIV. Intensity discrimination in listeners with sensorineural hearing lossa)","1993","Journal of the Acoustical Society of America","94","5","","2575","2586","11","50","10.1121/1.407369","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027370933&doi=10.1121%2f1.407369&partnerID=40&md5=febf29108fef7f48761811beb5fd3ce8","Article","Final","","Scopus","2-s2.0-0027370933"
"Méry F.; Conte C.; Léon O.; Piotx E.","Méry, F. (25422416400); Conte, C. (57194859132); Léon, O. (55837629300); Piotx, E. (57194854219)","25422416400; 57194859132; 55837629300; 57194854219","Non-intrusive measurements of velocity fields over a lined wall in a turbulent duct flow for drag assessment","2017","23rd AIAA/CEAS Aeroacoustics Conference, 2017","","","","","","19","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023601883&partnerID=40&md5=0019a880c0f4ca79d5d6dd7caf2959c5","Conference paper","Final","","Scopus","2-s2.0-85023601883"
"Siano D.; Teodosio L.; De Bellis V.; Bozza F.","Siano, Daniela (26647006900); Teodosio, Luigi (55967692400); De Bellis, Vincenzo (57195673835); Bozza, Fabio (58043433800)","26647006900; 55967692400; 57195673835; 58043433800","Analysis and design of an intake filter box for a downsized VVA engine","2014","SAE Technical Papers","1","","","","","","8","10.4271/2014-01-1693","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899548329&doi=10.4271%2f2014-01-1693&partnerID=40&md5=98083203f1ba86fa2551240bc7acc9a4","Conference paper","Final","","Scopus","2-s2.0-84899548329"
"Pereira J.A.; Acher M.; Martin H.; Jézéquel J.-M.; Botterweck G.; Ventresque A.","Pereira, Juliana Alves (56023378200); Acher, Mathieu (35758465800); Martin, Hugo (57211178917); Jézéquel, Jean-Marc (35618077100); Botterweck, Goetz (24460344700); Ventresque, Anthony (23468296300)","56023378200; 35758465800; 57211178917; 35618077100; 24460344700; 23468296300","Learning software configuration spaces: A systematic literature review","2021","Journal of Systems and Software","182","","111044","","","","42","10.1016/j.jss.2021.111044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114450561&doi=10.1016%2fj.jss.2021.111044&partnerID=40&md5=ecba3100562f3148699814dafb924493","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85114450561"
"Sanchez L.E.; Diaz-Pace J.A.; Zunino A.; Moisan S.; Rigault J.-P.","Sanchez, Luis Emiliano (57196702292); Diaz-Pace, J. Andres (14017872900); Zunino, Alejandro (8688799600); Moisan, Sabine (55674180400); Rigault, Jean-Paul (6603825642)","57196702292; 14017872900; 8688799600; 55674180400; 6603825642","An approach for managing quality attributes at runtime using feature models","2014","Proceedings - 2014 8th Brazilian Symposium on Software Components, Architectures and Reuse, SBCARS 2014","","","7012978","11","20","9","5","10.1109/SBCARS.2014.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946689680&doi=10.1109%2fSBCARS.2014.13&partnerID=40&md5=e9bc2f983a5e3ed71b3d533f67bdbdc4","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84946689680"
"Siegmund N.; Rosenmüller M.; Kuhlemann M.; Kästner C.; Apel S.; Saake G.","Siegmund, Norbert (25825645900); Rosenmüller, Marko (35240944800); Kuhlemann, Martin (20433849900); Kästner, Christian (35547901100); Apel, Sven (8725218400); Saake, Gunter (7004621677)","25825645900; 35240944800; 20433849900; 35547901100; 8725218400; 7004621677","SPL Conqueror: Toward optimization of non-functional properties in software product lines","2012","Software Quality Journal","20","3-4","","487","517","30","139","10.1007/s11219-011-9152-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865652421&doi=10.1007%2fs11219-011-9152-9&partnerID=40&md5=bf85905c5f69cf761a11661012b7e44e","Article","Final","","Scopus","2-s2.0-84865652421"
"Canepa E.; Cattanei A.; Mazzocut Zecchin F.; Milanese G.; Parodi D.","Canepa, Edward (55781768700); Cattanei, Andrea (6506295266); Mazzocut Zecchin, Fabio (57208861221); Milanese, Gabriele (8247664400); Parodi, Davide (36646291900)","55781768700; 6506295266; 57208861221; 8247664400; 36646291900","An experimental investigation on the tip leakage noise in axial-flow fans with rotating shroud","2016","Journal of Sound and Vibration","375","","","115","131","16","38","10.1016/j.jsv.2016.04.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994620547&doi=10.1016%2fj.jsv.2016.04.009&partnerID=40&md5=e6489e50c055c281543219d599711eba","Article","Final","","Scopus","2-s2.0-84994620547"
"Lillacka M.; Müllerb J.; Eiseneckera U.W.","Lillacka, Max (54420367300); Müllerb, Johannes (57198685425); Eiseneckera, Ulrich W. (57194222774)","54420367300; 57198685425; 57194222774","Improved prediction of non-functional properties in Software Product Lines with domain context","2013","Lecture Notes in Informatics (LNI), Proceedings - Series of the Gesellschaft fur Informatik (GI)","P-213","","","185","198","13","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922707665&partnerID=40&md5=54c26ec6127b77b87871663fe02acf05","Conference paper","Final","","Scopus","2-s2.0-84922707665"
"Kim G.-Y.; Kim J.S.; Jo M.; Seol H.Y.; Cho Y.S.; Moon I.J.","Kim, Ga-Young (57072184700); Kim, Jong Sei (57191890158); Jo, Mini (57223296398); Seol, Hye Yoon (57208800684); Cho, Young Sang (56975672700); Moon, Il Joon (13606798300)","57072184700; 57191890158; 57223296398; 57208800684; 56975672700; 13606798300","Feasibility of Personal Sound Amplification Products in Patients With Moderate Hearing Loss: A Pilot Study","2022","Clinical and Experimental Otorhinolaryngology","15","1","","60","68","8","10","10.21053/ceo.2020.02313","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125564069&doi=10.21053%2fceo.2020.02313&partnerID=40&md5=55f803b4abf0ee06c9303a0fb1eec351","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85125564069"
"Çelik F.; Usta O.; Öksüz S.; Delikan M.; Kara E.; Özsayan S.; Ünal U.O.","Çelik, Fahri (56238002300); Usta, Onur (57211238501); Öksüz, Sinem (57887146000); Delikan, Mehmet (59557774900); Kara, Erdinç (58682758100); Özsayan, Selahattin (57210973125); Ünal, Uğur Oral (36954691900)","56238002300; 57211238501; 57887146000; 59557774900; 58682758100; 57210973125; 36954691900","Experimental investigation of leading-edge tubercle and surface corrugation effects on cavitation and noise in partially cavitating twisted hydrofoils","2025","Ocean Engineering","324","","120646","","","","0","10.1016/j.oceaneng.2025.120646","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217809936&doi=10.1016%2fj.oceaneng.2025.120646&partnerID=40&md5=055db0b8fceac3d1053df29a566caa21","Article","Final","","Scopus","2-s2.0-85217809936"
"Vaisberg J.M.; Folkeard P.; Pumford J.; Narten P.; Scollie S.","Vaisberg, Jonathan M. (57190025726); Folkeard, Paula (55503455900); Pumford, John (6506090599); Narten, Philipp (57202376638); Scollie, Susan (6602453065)","57190025726; 55503455900; 6506090599; 57202376638; 6602453065","Evaluation of the repeatability and accuracy of the wideband real-ear-to-coupler difference","2018","Journal of the American Academy of Audiology","29","6","","520","532","12","11","10.3766/jaaa.17007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048117945&doi=10.3766%2fjaaa.17007&partnerID=40&md5=b870b21498b49a339e779900f24c47f9","Conference paper","Final","","Scopus","2-s2.0-85048117945"
"Grebhahn A.; Rodrigo C.; Siegmund N.; Gaspar F.J.; Apel S.","Grebhahn, Alexander (42161301000); Rodrigo, Carmen (25028647200); Siegmund, Norbert (25825645900); Gaspar, Francisco J. (6604020629); Apel, Sven (8725218400)","42161301000; 25028647200; 25825645900; 6604020629; 8725218400","Performance-influence models of multigrid methods: A case study on triangular grids","2017","Concurrency and Computation: Practice and Experience","29","17","e4057","","","","16","10.1002/cpe.4057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011324301&doi=10.1002%2fcpe.4057&partnerID=40&md5=10d0286c45d08574b3bfc7036bf025a6","Conference paper","Final","","Scopus","2-s2.0-85011324301"
"","","","12th Iberoamerican Conference on Requirements Engineering and Software Environments, IDEAS 2009","2009","12th Iberoamerican Conference on Requirements Engineering and Software Environments, IDEAS 2009","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890323941&partnerID=40&md5=4624320eaaf380716deb3e44faced511","Conference review","Final","","Scopus","2-s2.0-84890323941"
"Sun C.-Y.; Ko W.-C.; Chen C.-Y.; Chen K.-W.; Tseng K.-H.; Liou C.-H.; Hsu J.-C.","Sun, C.-Y. (36483713400); Ko, W.-C. (55266172300); Chen, C.-Y. (59049704900); Chen, K.-W. (55604762000); Tseng, K.-H. (37027305100); Liou, C.-H. (12240141400); Hsu, J.-C. (14058192000)","36483713400; 55266172300; 59049704900; 55604762000; 37027305100; 12240141400; 14058192000","Design and characterization of a flexible ribbon-type air-borne electret ultrasound transducer with an anisotropic beam pattern","2012","IEEE International Ultrasonics Symposium, IUS","","","6562330","2396","2399","3","0","10.1109/ULTSYM.2012.0599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882311603&doi=10.1109%2fULTSYM.2012.0599&partnerID=40&md5=49a6e685fa4c17e350ae856b50853349","Conference paper","Final","","Scopus","2-s2.0-84882311603"
"Van Hoesel R.; Ramsden R.; O'Driscoll M.","Van Hoesel, Richard (6603844715); Ramsden, Richard (7005892852); O'Driscoll, Martin (8294625700)","6603844715; 7005892852; 8294625700","Sound-direction identification, interaural time delay discrimination, and speech intelligibility advantages in noise for a bilateral cochlear implant user","2002","Ear and Hearing","23","2","","137","149","12","133","10.1097/00003446-200204000-00006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036203654&doi=10.1097%2f00003446-200204000-00006&partnerID=40&md5=39ccf6f26b8c039f5e4c94d640ab6141","Article","Final","","Scopus","2-s2.0-0036203654"
"Sajadi S.Y.; Pouransari Z.","Sajadi, Seyed Yousef (59696821700); Pouransari, Zeinab (36552950300)","59696821700; 36552950300","Computational aeroacoustic study of small three and four blade helical vertical axis wind turbines in turbulent flow","2025","International Journal of Aeroacoustics","","","","","","","0","10.1177/1475472X251326963","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000228071&doi=10.1177%2f1475472X251326963&partnerID=40&md5=7a1c2981d238224ddb128d9f08cc4717","Article","Article in press","","Scopus","2-s2.0-105000228071"
"Vasthadu V.K.D.L.","Vasthadu, VASU KANNAH D. L. (59658542300)","59658542300","Acoustic Characterization of High-Speed Jet Using Air Tab","2024","Romanian Journal of Acoustics and Vibration","21","2","","134","141","7","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219063205&partnerID=40&md5=074914f11ec071bde5fec1d89d507236","Article","Final","","Scopus","2-s2.0-85219063205"
"","","","14th Ibero-American Conference on Software Engineering, CIbSE 2011 and 14th Workshop on Requirements Engineering, WER 2011","2011","14th Ibero-American Conference on Software Engineering and 14th Workshop on Requirements Engineering, CIbSE 2011","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886714468&partnerID=40&md5=8d9b9cd1bddee35eef1a6791fbcb8160","Conference review","Final","","Scopus","2-s2.0-84886714468"
"Feistel S.; Sempf M.; Köhler K.; Schmalle H.","Feistel, Stefan (18534415600); Sempf, Mario (16203956000); Köhler, Kilian (56073480000); Schmalle, Holger (55359784100)","18534415600; 16203956000; 56073480000; 55359784100","Adapting loudspeaker array radiation to the venue using numerical optimization of FIR filters","2013","135th Audio Engineering Society Convention 2013","","","","297","306","9","11","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896442110&partnerID=40&md5=bf82d8aa50c7062773d1c2b19d20bd9b","Conference paper","Final","","Scopus","2-s2.0-84896442110"
"Zhao D.; He L.-P.; Li W.; Huang Y.; Cheng G.-M.","Zhao, Da (57203228059); He, Li-Peng (37044024900); Li, Wei (57208615067); Huang, Yong (57203224556); Cheng, Guang-Ming (7401862264)","57203228059; 37044024900; 57208615067; 57203224556; 7401862264","Experimental analysis of a valve-less piezoelectric micropump with crescent-shaped structure","2019","Journal of Micromechanics and Microengineering","29","10","105004","","","","25","10.1088/1361-6439/ab3278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072701187&doi=10.1088%2f1361-6439%2fab3278&partnerID=40&md5=e1d9ba516e3ab6addbd6f4ea76803ae2","Article","Final","","Scopus","2-s2.0-85072701187"
"Zhang G.; Ye H.; Lin Y.","Zhang, Guoheng (16445331600); Ye, Huilin (7201887885); Lin, Yuqing (26643062500)","16445331600; 7201887885; 26643062500","Quality attribute modeling and quality aware product configuration in software product lines","2014","Software Quality Journal","22","3","","365","401","36","32","10.1007/s11219-013-9197-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875049200&doi=10.1007%2fs11219-013-9197-z&partnerID=40&md5=ad822ef7f6b285eb153f76658a503708","Article","Final","","Scopus","2-s2.0-84875049200"
"Howerton B.M.; Jones M.G.","Howerton, Brian M. (36621006000); Jones, Michael G. (55675224024)","36621006000; 55675224024","Acoustic liner drag: A parametric study of conventional configurations","2016","21st AIAA/CEAS Aeroacoustics Conference","","","","","","11","4","10.2514/6.2015-2230","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086951890&doi=10.2514%2f6.2015-2230&partnerID=40&md5=948e1a51eac7eccdcb646f5afde3a6ba","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85086951890"
"Janaki Ram D.S.; Scruggs B.W.","Janaki Ram, D.S. (57192288421); Scruggs, B.W. (6701463922)","57192288421; 6701463922","Noise and detectability characteristics of small-scale remotely piloted vehicle propellers","1982","Journal of Aircraft","19","12","","1052","1060","8","4","10.2514/3.44811","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020287404&doi=10.2514%2f3.44811&partnerID=40&md5=78b2d740ecfb769ad19929f9bcc606bd","Article","Final","","Scopus","2-s2.0-0020287404"
"Ahnert W.","Ahnert, Wolfgang (6602250408)","6602250408","Integration of simulation software and loudspeaker DSP for numerical sound system optimization","2014","Proceedings of Forum Acusticum","2014-January","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953246380&partnerID=40&md5=25641d201a5f3381e91aa3e1f90a3cdd","Conference paper","Final","","Scopus","2-s2.0-84953246380"
"Deng N.; Ma X.; Ding X.; Zheng Q.; Cao K.; Shang H.; Xie H.; Lu Y.","Deng, Ning (58345030400); Ma, Xudong (59255150700); Ding, Xinyu (59255150800); Zheng, Qincheng (57226783867); Cao, Ke (57314562800); Shang, Hui (59254991500); Xie, Huikai (7401673016); Lu, Yao (57314765400)","58345030400; 59255150700; 59255150800; 57226783867; 57314562800; 59254991500; 7401673016; 57314765400","Optimization of dual-electrode ratio and driving phase of piezoelectric MEMS speakers for improving sound pressure level","2025","Sensors and Actuators A: Physical","382","","116109","","","","1","10.1016/j.sna.2024.116109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211038540&doi=10.1016%2fj.sna.2024.116109&partnerID=40&md5=90091ed4581e52f446dcad40c66dd76c","Article","Final","","Scopus","2-s2.0-85211038540"
"Siegmund N.; Rosenmüller M.; Kästner C.; Giarrusso P.G.; Apel S.; Kolesnikov S.S.","Siegmund, Norbert (25825645900); Rosenmüller, Marko (35240944800); Kästner, Christian (35547901100); Giarrusso, Paolo G. (22734039100); Apel, Sven (8725218400); Kolesnikov, Sergiy S. (36451024500)","25825645900; 35240944800; 35547901100; 22734039100; 8725218400; 36451024500","Scalable prediction of non-functional properties in software product lines: Footprint and memory consumption","2013","Information and Software Technology","55","3","","491","507","16","64","10.1016/j.infsof.2012.07.020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872961131&doi=10.1016%2fj.infsof.2012.07.020&partnerID=40&md5=6b156f0c57fa225ac4233c5604b091d6","Conference paper","Final","","Scopus","2-s2.0-84872961131"
"Yadav P.S.; Gaikwad A.A.; Kunde S.A.; Karanth N.V.","Yadav, P.S. (57194088666); Gaikwad, A.A. (55460268100); Kunde, S.A. (55692492300); Karanth, N.V. (55463149800)","57194088666; 55460268100; 55692492300; 55463149800","Prediction of muffler radiated noise for a diesel engine","2011","SAE Technical Papers","","","","","","","3","10.4271/2011-26-0065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072491457&doi=10.4271%2f2011-26-0065&partnerID=40&md5=76c94349000e21d459c29bcd166268af","Conference paper","Final","","Scopus","2-s2.0-85072491457"
"Wagner W.; Plinkert P.K.","Wagner, W. (57222562270); Plinkert, P.K. (7006006768)","57222562270; 7006006768","The relationship between auditory threshold and evoked otoacoustic emissions","1999","European Archives of Oto-Rhino-Laryngology","256","4","","177","188","11","33","10.1007/s004050050136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032935283&doi=10.1007%2fs004050050136&partnerID=40&md5=846ddf341e5d799cef83189e533c2b75","Article","Final","","Scopus","2-s2.0-0032935283"
